datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
1999-05-30,26502254.226675,1131930208.20288,132511271.133375,460287365.372574,4336525998.74765,678363057.294928,1907878351.59674,42214304.9467752,1592122922.6675,1,1,,,,1439829611.772073,558913611.458986,,481867772.385723,17605068.8791484,,17605068.8791484,194412964.934252,,,16410,,,625358548.841578,379834093.613024,3300950414.840326,79412111.7720726,529571829.993738,1428944757.35755,379644791.79712,2428647647.15091,379834093.613024,102696235.128366,814092459.298685,,557399196.931747,4758669048.2154,2268876914.52724,,,919154967.125861,3217089710.39449,-959854857.545398,5963007.20100188,29152479.6493425,,177565103.318723,,177565103.318723,,107428780.525986,,702309737.006888
1999-06-30,26502254.226675,1131930208.20288,132511271.133375,460287365.372574,4336525998.74765,678363057.294928,1907878351.59674,42214304.9467752,1592122922.6675,1,1,,,,1439829611.772073,558913611.458986,,481867772.385723,17605068.8791484,,17605068.8791484,194412964.934252,,,16410,,,625358548.841578,379834093.613024,3300950414.840326,79412111.7720726,529571829.993738,1428944757.35755,379644791.79712,2428647647.15091,379834093.613024,102696235.128366,814092459.298685,,557399196.931747,4758669048.2154,2268876914.52724,,,919154967.125861,3217089710.39449,-959854857.545398,5963007.20100188,29152479.6493425,,177565103.318723,,177565103.318723,,107428780.525986,,702309737.006888
1999-09-30,26502254.226675,1131930208.20288,132511271.133375,460287365.372574,4336525998.74765,678363057.294928,1907878351.59674,42214304.9467752,1592122922.6675,1,2,,,,1439829611.772073,558913611.458986,,481867772.385723,17605068.8791484,,17605068.8791484,194412964.934252,,,16410,,,625358548.841578,379834093.613024,3300950414.840326,79412111.7720726,529571829.993738,1428944757.35755,379644791.79712,2428647647.15091,379834093.613024,102696235.128366,814092459.298685,,557399196.931747,4758669048.2154,2268876914.52724,,,919154967.125861,3217089710.39449,-959854857.545398,5963007.20100188,29152479.6493425,,177565103.318723,,177565103.318723,,107428780.525986,,702309737.006888
1999-12-31,19740109.3251069,1857995967.96017,98700546.6255345,508893326.838773,5202689830.60021,853676083.779834,2163716728.90621,81218839.6384695,1594766628.78173,1,3,,,,2043937760.458951,801732830.004871,,466987416.78844,15808816.3662932,,15808816.3662932,180588542.512313,,,17464,,,633356389.024192,313917924.987823,3378653542.2417045,79713238.0797749,562258537.641392,1613837581.85853,262141960.274936,3026426422.038212,313917924.987823,82891730.2592412,708385533.365806,,543689451.750825,4626295367.21329,2167731666.39606,,,1051244466.09298,3195722952.86031,-9619121.06943768,-45000757.6987606,29152479.6493425,,177565103.318723,14219570.27656,177565103.318723,,112585538.77794,,634443767.927694
2000-04-27,19740109.3251069,1857995967.96017,98700546.6255345,508893326.838773,5202689830.60021,853676083.779834,2163716728.90621,81218839.6384695,1594766628.78173,1,4,,,,2043937760.458951,801732830.004871,,466987416.78844,15808816.3662932,,15808816.3662932,180588542.512313,,,17464,,,633356389.024192,313917924.987823,3378653542.2417045,79713238.0797749,562258537.641392,1613837581.85853,262141960.274936,3026426422.038212,313917924.987823,82891730.2592412,708385533.365806,,543689451.750825,4626295367.21329,2167731666.39606,,,1051244466.09298,3195722952.86031,-9619121.06943768,-45000757.6987606,29152479.6493425,,177565103.318723,14219570.27656,177565103.318723,,112585538.77794,,634443767.927694
2000-07-27,19740109.3251069,1857995967.96017,98700546.6255345,508893326.838773,5202689830.60021,853676083.779834,2163716728.90621,81218839.6384695,1594766628.78173,2,5,,,,2043937760.458951,801732830.004871,,466987416.78844,15808816.3662932,,15808816.3662932,180588542.512313,,,17464,,,633356389.024192,313917924.987823,3378653542.2417045,79713238.0797749,562258537.641392,1613837581.85853,262141960.274936,3026426422.038212,313917924.987823,82891730.2592412,708385533.365806,,543689451.750825,4626295367.21329,2167731666.39606,,,1051244466.09298,3195722952.86031,-9619121.06943768,-45000757.6987606,29152479.6493425,,177565103.318723,14219570.27656,177565103.318723,,112585538.77794,,634443767.927694
2000-10-27,19740109.3251069,1857995967.96017,98700546.6255345,508893326.838773,5202689830.60021,853676083.779834,2163716728.90621,81218839.6384695,1594766628.78173,2,6,,,,2043937760.458951,801732830.004871,,466987416.78844,15808816.3662932,,15808816.3662932,180588542.512313,,,17464,,,633356389.024192,313917924.987823,3378653542.2417045,79713238.0797749,562258537.641392,1613837581.85853,262141960.274936,3026426422.038212,313917924.987823,82891730.2592412,708385533.365806,,543689451.750825,4626295367.21329,2167731666.39606,,,1051244466.09298,3195722952.86031,-9619121.06943768,-45000757.6987606,29152479.6493425,,177565103.318723,14219570.27656,177565103.318723,,112585538.77794,,634443767.927694
2001-02-22,111776396.997498,2346797414.51209,558881984.98749,638215346.121768,6345401584.65388,889310925.771476,2757320100.0834,392357964.970809,2078973394.49541,2,7,,,,2738901918.26522,1046372393.66138,,521961134.278565,28472143.4528774,,28472143.4528774,191278732.276897,,,18363,,,1140237531.27606,767734028.356964,6087124603.8365135,100708590.492077,535901501.251043,1974124937.44787,187730275.229358,3570846121.7681446,767734028.356964,128758298.582152,752188407.005838,,1042739449.54128,5105891743.11927,2367496747.28941,,,1136097664.7206,3764068056.71393,-12250625.5212677,458595829.858215,81023102.5854879,,273738115.095913,7857297.74812344,273738115.095913,,177676313.594662,,661280316.930776
2001-05-30,111776396.997498,2346797414.51209,558881984.98749,638215346.121768,6345401584.65388,889310925.771476,2757320100.0834,392357964.970809,2078973394.49541,3,9,,,,2738901918.26522,1046372393.66138,,521961134.278565,28472143.4528774,,28472143.4528774,191278732.276897,,,18363,,,1140237531.27606,767734028.356964,6087124603.8365135,100708590.492077,535901501.251043,1974124937.44787,187730275.229358,3570846121.7681446,767734028.356964,128758298.582152,752188407.005838,,1042739449.54128,5105891743.11927,2367496747.28941,,,1136097664.7206,3764068056.71393,-12250625.5212677,458595829.858215,81023102.5854879,,273738115.095913,7857297.74812344,273738115.095913,,177676313.594662,,661280316.930776
2001-08-02,111776396.997498,2346797414.51209,558881984.98749,638215346.121768,6345401584.65388,889310925.771476,2757320100.0834,392357964.970809,2078973394.49541,3,9,,,,2738901918.26522,1046372393.66138,,521961134.278565,28472143.4528774,,28472143.4528774,191278732.276897,,,18363,,,1140237531.27606,767734028.356964,6087124603.8365135,100708590.492077,535901501.251043,1974124937.44787,187730275.229358,3570846121.7681446,767734028.356964,128758298.582152,752188407.005838,,1042739449.54128,5105891743.11927,2367496747.28941,,,1136097664.7206,3764068056.71393,-12250625.5212677,458595829.858215,81023102.5854879,,273738115.095913,7857297.74812344,273738115.095913,,177676313.594662,,661280316.930776
2001-11-01,111776396.997498,2346797414.51209,558881984.98749,638215346.121768,6345401584.65388,889310925.771476,2757320100.0834,392357964.970809,2078973394.49541,3,10,,,,2738901918.26522,1046372393.66138,,521961134.278565,28472143.4528774,,28472143.4528774,191278732.276897,,,18363,,,1140237531.27606,767734028.356964,6087124603.8365135,100708590.492077,535901501.251043,1974124937.44787,187730275.229358,3570846121.7681446,767734028.356964,128758298.582152,752188407.005838,,1042739449.54128,5105891743.11927,2367496747.28941,,,1136097664.7206,3764068056.71393,-12250625.5212677,458595829.858215,81023102.5854879,,273738115.095913,7857297.74812344,273738115.095913,,177676313.594662,,661280316.930776
2001-12-31,80019941.2822049,2205534179.74835,400099706.41102445,695950982.624326,7721223850.20971,825499229.47873,2742104558.41821,129136197.723188,2502786423.00779,3,11,,,,4886902696.225281,1823234995.80587,,703038227.681246,21426554.8232475,,21426554.8232475,194734419.412822,,,22485,,,1948168292.39065,-1153737.56740563,10215274831.635695,99798299.5805872,375211938.88556,2504022570.40144,248053576.992211,4922998200.11983,-1153737.56740563,148667326.54284,576868783.702816,,82739465.5482325,5951967290.59317,2827645958.05872,,,1189997890.952667,4249380280.40743,-10878097.0641102,-280110999.400839,81023102.5854879,,273738115.095913,14504129.4188137,273738115.095913,,266595787.896944,,756604614.739365
2002-04-25,80019941.2822049,2205534179.74835,400099706.41102445,695950982.624326,7721223850.20971,825499229.47873,2742104558.41821,129136197.723188,2502786423.00779,3,12,,,,4886902696.225281,1823234995.80587,,703038227.681246,21426554.8232475,,21426554.8232475,194734419.412822,,,22485,,,1948168292.39065,-1153737.56740563,10215274831.635695,99798299.5805872,375211938.88556,2504022570.40144,248053576.992211,4922998200.11983,-1153737.56740563,148667326.54284,576868783.702816,,82739465.5482325,5951967290.59317,2827645958.05872,,,1189997890.952667,4249380280.40743,-10878097.0641102,-280110999.400839,81023102.5854879,,273738115.095913,14504129.4188137,273738115.095913,,266595787.896944,,756604614.739365
