datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2002-12-31,,,,,,,,,,1,1,,,,,,,,,,,,797780.342450959,-3111279.96936792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,,,,,,,,1,1,,,,,,,,,,,,797780.342450959,-3111279.96936792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,,,,,,,1,2,,,,,,,,,,,,11518368.1228647,5367381.73522828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,,,,,1,3,,,,,,,,,,,,11518368.1228647,5367381.73522828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,,,,,,,,,2,5,,,,,,,,,,,,11518368.1228647,5367381.73522828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,94089387.3984508,,25831499.7166068,140295899.489892,3917595.03117325,23428039.2027206,20738561.023994,95576809.559796,2,5,,,,8152480.729265066,18242.5845456263,,,,,,,9436557.87857169,2652794.59243764,3786.0,,,30678163.5178538,-4866209.42754581,155939567.25864366,6036992.44284905,71737009.1630455,105684504.439826,11495434.3472511,117198181.37162316,-4866209.42754581,-157016.531267712,8168768.7511808,,-5019316.83355375,25038598.8097487,8797486.39712828,,,67313833.9316077,253874882.391838,9926572.07632723,-7849523.52163234,-21500.1889287739,198713.867372001,-21500.188928774005,,177213.678443227,,1716757.50991876,,144300798.318534
2004-06-30,,115410622.518973,,45027252.7154418,161258475.236933,2513263.75341397,19591472.5686884,38205838.9488125,78995439.9330422,2,6,,,,17555482.18443606,2722643.65096346,,,,,,,9436557.87857169,2652794.59243764,3488.0,,,31498632.3990284,-6002223.72975218,160310978.3268098,6592999.33293897,70245898.1536254,127383345.751576,11657595.9120486,141763585.3145884,-6002223.72975218,236169.24471071,12256126.3262558,,-5893656.37546726,16211784.9294551,6793214.45382805,,,70611784.237222,245570895.598656,-25379.3815211509,-10215201.0622632,-30314.2612613746,235464.261890678,-30314.26126137501,,205150.000629303,,1006715.46700565,,143381520.886562
2004-09-30,,115410622.518973,,45027252.7154418,161258475.236933,2513263.75341397,19591472.5686884,38205838.9488125,78995439.9330422,2,8,,,,17555482.18443606,2722643.65096346,,,,,,,9436557.87857169,2652794.59243764,3488.0,,,31498632.3990284,-6002223.72975218,160310978.3268098,6592999.33293897,70245898.1536254,127383345.751576,11657595.9120486,141763585.3145884,-6002223.72975218,236169.24471071,12256126.3262558,,-5893656.37546726,16211784.9294551,6793214.45382805,,,70611784.237222,245570895.598656,-25379.3815211509,-10215201.0622632,-30314.2612613746,235464.261890678,-30314.26126137501,,205150.000629303,,1006715.46700565,,143381520.886562
2004-12-31,,115410622.518973,,45027252.7154418,161258475.236933,2513263.75341397,19591472.5686884,38205838.9488125,78995439.9330422,3,9,,,,17555482.18443606,2722643.65096346,,,,,,,9436557.87857169,2652794.59243764,3488.0,,,31498632.3990284,-6002223.72975218,160310978.3268098,6592999.33293897,70245898.1536254,127383345.751576,11657595.9120486,141763585.3145884,-6002223.72975218,236169.24471071,12256126.3262558,,-5893656.37546726,16211784.9294551,6793214.45382805,,,70611784.237222,245570895.598656,-25379.3815211509,-10215201.0622632,-30314.2612613746,235464.261890678,-30314.26126137501,,205150.000629303,,1006715.46700565,,143381520.886562
2005-03-31,,115410622.518973,,45027252.7154418,161258475.236933,2513263.75341397,19591472.5686884,38205838.9488125,78995439.9330422,3,9,,,,17555482.18443606,2722643.65096346,,,,,,,7938070.59942158,5473555.7228319,3488.0,,,31498632.3990284,-6002223.72975218,160310978.3268098,6592999.33293897,70245898.1536254,127383345.751576,11657595.9120486,141763585.3145884,-6002223.72975218,236169.24471071,12256126.3262558,,-5893656.37546726,16211784.9294551,6793214.45382805,,,70611784.237222,245570895.598656,-25379.3815211509,-10215201.0622632,-30314.2612613746,235464.261890678,-30314.26126137501,,205150.000629303,,1006715.46700565,,143381520.886562
