datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2000-03-31,,33709826.7390742,,6242022.23946212,39690250.8404448,-762994.569433669,15405223.6876131,1089992.2420481,66729325.0581846,1,1,,,,12324178.9500905,1089992.2420481,,1060925.78226015,,,,1410159.29661236,,,242.0,,4054771.14041893,3320843.03077321,24328626.842513584,14969226.7907939,1351590.38013964,21058650.1163693,2136384.79441427,24285027.1528317,3320843.03077321,770261.184380657,2477915.69692268,,4708766.48564779,,1780320.6620119,,,16727747.60796481,85971321.4378071,,-232531.678303595,,,,,,,-1366123.61003362,,7237548.48719938
2000-06-30,,33709826.7390742,,6242022.23946212,39690250.8404448,-762994.569433669,15405223.6876131,1089992.2420481,66729325.0581846,1,1,,,,12324178.9500905,1089992.2420481,,1060925.78226015,,,,1410159.29661236,,,242.0,,4054771.14041893,3320843.03077321,24328626.842513584,14969226.7907939,1351590.38013964,21058650.1163693,2136384.79441427,24285027.1528317,3320843.03077321,770261.184380657,2477915.69692268,,4708766.48564779,,1780320.6620119,,,16727747.60796481,85971321.4378071,,-232531.678303595,,,,,,,-1366123.61003362,,7237548.48719938
2000-09-30,,33709826.7390742,,6242022.23946212,39690250.8404448,-762994.569433669,15405223.6876131,1089992.2420481,66729325.0581846,1,3,,,,12324178.9500905,1089992.2420481,,1060925.78226015,,,,1410159.29661236,,,242.0,,4054771.14041893,3320843.03077321,24328626.842513584,14969226.7907939,1351590.38013964,21058650.1163693,2136384.79441427,24285027.1528317,3320843.03077321,770261.184380657,2477915.69692268,,4708766.48564779,,1780320.6620119,,,16727747.60796481,85971321.4378071,,-232531.678303595,,,,,,,-1366123.61003362,,7237548.48719938
2000-12-31,,33709826.7390742,,6242022.23946212,39690250.8404448,-762994.569433669,15405223.6876131,1089992.2420481,66729325.0581846,1,4,,,,12324178.9500905,1089992.2420481,,1060925.78226015,,,,1410159.29661236,,,242.0,,4054771.14041893,3320843.03077321,24328626.842513584,14969226.7907939,1351590.38013964,21058650.1163693,2136384.79441427,24285027.1528317,3320843.03077321,770261.184380657,2477915.69692268,,4708766.48564779,,1780320.6620119,,,16727747.60796481,85971321.4378071,,-232531.678303595,,,,,,,-1366123.61003362,,7237548.48719938
2001-05-30,,44794575.8606035,14206.9698257544,15286699.5325117,51422127.2843179,-802693.795155121,10321363.5784105,1385179.55801105,85028714.4071398,2,5,,,,17375124.09689758,1811388.65278368,,1768767.74330642,,,,1410159.29661236,,,312.0,,4944025.49936251,-3452293.66765831,29664152.99617506,22823497.0250744,795590.310242244,33130653.6336592,6158721.41946451,41100763.7059073,-3452293.66765831,426209.094772631,-419105.609859753,,-3153947.30131747,,1662215.46961326,,,18703475.77560565,103291774.118147,,-838211.219719507,,,,,,,-1392283.04292393,,9824119.63450914
2001-08-29,,44794575.8606035,14206.9698257544,15286699.5325117,51422127.2843179,-802693.795155121,10321363.5784105,1385179.55801105,85028714.4071398,2,6,,,,17375124.09689758,1811388.65278368,,1768767.74330642,,,,1410159.29661236,,,312.0,,4944025.49936251,-3452293.66765831,29664152.99617506,22823497.0250744,795590.310242244,33130653.6336592,6158721.41946451,41100763.7059073,-3452293.66765831,426209.094772631,-419105.609859753,,-3153947.30131747,,1662215.46961326,,,18703475.77560565,103291774.118147,,-838211.219719507,,,,,,,-1392283.04292393,,9824119.63450914
2001-11-29,,44794575.8606035,14206.9698257544,15286699.5325117,51422127.2843179,-802693.795155121,10321363.5784105,1385179.55801105,85028714.4071398,2,7,,,,17375124.09689758,1811388.65278368,,1768767.74330642,,,,1410159.29661236,,,312.0,,4944025.49936251,-3452293.66765831,29664152.99617506,22823497.0250744,795590.310242244,33130653.6336592,6158721.41946451,41100763.7059073,-3452293.66765831,426209.094772631,-419105.609859753,,-3153947.30131747,,1662215.46961326,,,18703475.77560565,103291774.118147,,-838211.219719507,,,,,,,-1392283.04292393,,9824119.63450914
2002-03-26,,22391843.9186861,14206.9698257544,11307815.3592895,26156727.7286475,-585794.858542935,3949178.82163776,513393.246812909,61949451.7820911,2,8,,,,4251949.19796333,1415122.41108687,,2731515.35163279,,,,1410159.29661236,,,276.0,,2573548.19876728,-12801921.3468091,15441289.19260368,8135308.37257379,638450.576164772,15099027.0280617,5693399.46786111,22207548.9070097,-12801921.3468091,144803.223460051,3988670.60985414,,-12782175.4527009,4916727.63293902,1178171.6817886,,,12077905.22950883,72362119.9418093,6581964.70272961,-598958.787948394,,,,,,,-2580130.16347001,,9688652.04241798
2002-03-31,,22391843.9186861,14206.9698257544,11307815.3592895,26156727.7286475,-585794.858542935,3949178.82163776,513393.246812909,61949451.7820911,3,9,,,,4251949.19796333,1415122.41108687,,2731515.35163279,,,,1410159.29661236,,,276.0,,2573548.19876728,-12801921.3468091,15441289.19260368,8135308.37257379,638450.576164772,15099027.0280617,5693399.46786111,22207548.9070097,-12801921.3468091,144803.223460051,3988670.60985414,,-12782175.4527009,4916727.63293902,1178171.6817886,,,12077905.22950883,72362119.9418093,6581964.70272961,-598958.787948394,,,,,,,-2580130.16347001,,9688652.04241798
2002-09-19,,22391843.9186861,14206.9698257544,11307815.3592895,26156727.7286475,-585794.858542935,3949178.82163776,513393.246812909,61949451.7820911,3,10,,,,4251949.19796333,1415122.41108687,,2731515.35163279,,,,1410159.29661236,,,276.0,,2573548.19876728,-12801921.3468091,15441289.19260368,8135308.37257379,638450.576164772,15099027.0280617,5693399.46786111,22207548.9070097,-12801921.3468091,144803.223460051,3988670.60985414,,-12782175.4527009,4916727.63293902,1178171.6817886,,,12077905.22950883,72362119.9418093,6581964.70272961,-598958.787948394,,,,,,,-2580130.16347001,,9688652.04241798
2002-10-22,,22391843.9186861,14206.9698257544,11307815.3592895,26156727.7286475,-585794.858542935,3949178.82163776,513393.246812909,61949451.7820911,3,11,,,,4251949.19796333,1415122.41108687,,2731515.35163279,,,,1410159.29661236,,,276.0,,2573548.19876728,-12801921.3468091,15441289.19260368,8135308.37257379,638450.576164772,15099027.0280617,5693399.46786111,22207548.9070097,-12801921.3468091,144803.223460051,3988670.60985414,,-12782175.4527009,4916727.63293902,1178171.6817886,,,12077905.22950883,72362119.9418093,6581964.70272961,-598958.787948394,,,,,,,-2580130.16347001,,9688652.04241798
2002-12-31,,22391843.9186861,14206.9698257544,11307815.3592895,26156727.7286475,-585794.858542935,3949178.82163776,513393.246812909,61949451.7820911,3,12,,,,4251949.19796333,1415122.41108687,,2731515.35163279,,,,1410159.29661236,-7899147.97291389,-10691088.2047197,276.0,,2573548.19876728,-12801921.3468091,15441289.19260368,8135308.37257379,638450.576164772,15099027.0280617,5693399.46786111,22207548.9070097,-12801921.3468091,144803.223460051,3988670.60985414,,-12782175.4527009,4916727.63293902,1178171.6817886,,,12077905.22950883,72362119.9418093,6581964.70272961,-598958.787948394,,,,,,,-2580130.16347001,,9688652.04241798
2003-01-30,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,3,12,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,-7899147.97291389,-10691088.2047197,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2003-03-31,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,4,13,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,3340973.11438649,2345789.63350541,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2003-04-25,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,4,13,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,3340973.11438649,2345789.63350541,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2003-06-30,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,4,13,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,3340973.11438649,2345789.63350541,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2003-08-18,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,4,14,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,3340973.11438649,2345789.63350541,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2003-09-30,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,4,15,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,3340973.11438649,2345789.63350541,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2003-10-21,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,4,15,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,3340973.11438649,2345789.63350541,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2003-12-31,,19019084.2596326,14206.9698257544,9123440.41928238,21743246.3283995,-407551.805563555,3789516.7885734,993854.403040949,41727584.8643668,4,16,,,,2867162.7022979874,550552.439094627,,1043904.62477682,,,,1410159.29661236,3340973.11438649,2345789.63350541,188.0,,1930508.55266947,50050.2217358751,11583051.31601682,6470778.667281,757903.357714681,13878211.4841905,3524965.61654092,17953729.5398261,50050.2217358751,114400.506824857,1422856.30363416,,757903.357714681,4719020.90652537,786503.484420895,,,10603496.97632898,59960165.6395784,6581964.70272961,-429001.900593215,,,,,,,-557702.47077118,,7929385.12929793
2004-02-04,,17129595.907644,14206.9698257544,6735045.66368729,18873700.2182405,-365950.458026939,5481470.69044607,2577225.56610462,33285919.3205355,4,16,,,,1619525.431268158,646252.936515659,,1487160.37198182,,,,1410159.29661236,3340973.11438649,2345789.63350541,172.0,,1082279.01416478,1222430.25340914,6493674.084988681,5660552.82948053,241371.57869862,9701580.22769291,3044396.36358582,13392229.5277944,1222430.25340914,2849741.86463532,3168975.24291414,,2141199.4884555,3690649.30010147,622894.396641599,,,8058696.25655069,50415515.2281794,6581964.70272961,-443812.257607139,,,,,,,-1899827.90975688,,7342367.70041285
