datadate,apq,rectq,xadq,obq,fatbq,capxq,dmq,cheq,oancfq,cogsq,drcq,drltq,dpq,ebitq,ebitdaq,empq,gdwliaq,dvtq,txpq,xintq,intanq,nopiq,scstkcq,niq,ibq,piq,acoq,lcoq,aoq,loq,ppegtq,ppentq,pstkqq,xrdq,revtq,fatlq,xsgaq,spiq,txfedq,txdiq,txtq,atq,lctq,actq,dlcq,ceqq,invtq,ltq,pstkq,dcvtq,dcpstkq,txfoq,dlttq,drq,dcq,count
2001-03-31,,371888215.36722094,,,783265706.694304,578204059.904838,,46876506.9958072,411942541.744005,63913690.4696848,,,203924616.686296,,,,,,14280594.1489612,,2336423.63028219,-181485122.8718141,,15660148.6785697,15660148.6785697,41358288.8773732,204205567.060819,14280594.1489612,304674932.830829,933658568.163188,4943772242.23866,4524470186.53602,,,1786339805.17266,,436725388.458096,-27312030.0183728,,,,4727770539.04932,812395725.0106,981201544.881519,6070785771.63047,75525256.0606774,358231255.457672,4652245282.98865,,,,,2842240133.26424,,,1
2001-06-30,,371888215.36722094,,,783265706.694304,578204059.904838,,46876506.9958072,411942541.744005,63913690.4696848,,,203924616.686296,,,,,,14280594.1489612,,2336423.63028219,-181485122.8718141,,15660148.6785697,15660148.6785697,41358288.8773732,204205567.060819,14280594.1489612,304674932.830829,933658568.163188,4943772242.23866,4524470186.53602,,,1786339805.17266,,436725388.458096,-27312030.0183728,,,,4727770539.04932,812395725.0106,981201544.881519,6070785771.63047,75525256.0606774,358231255.457672,4652245282.98865,,,,,2842240133.26424,,,1
2001-09-30,,371888215.36722094,,,783265706.694304,578204059.904838,,46876506.9958072,411942541.744005,63913690.4696848,,,203924616.686296,,,,,,14280594.1489612,,2336423.63028219,-181485122.8718141,,15660148.6785697,15660148.6785697,41358288.8773732,204205567.060819,14280594.1489612,304674932.830829,933658568.163188,4943772242.23866,4524470186.53602,,,1786339805.17266,,436725388.458096,-27312030.0183728,,,,4727770539.04932,812395725.0106,981201544.881519,6070785771.63047,75525256.0606774,358231255.457672,4652245282.98865,,,,,2842240133.26424,,,1
2002-03-31,,371888215.36722094,,,783265706.694304,578204059.904838,,46876506.9958072,411942541.744005,63913690.4696848,,,203924616.686296,,,,,,14280594.1489612,,2336423.63028219,-181485122.8718141,,15660148.6785697,15660148.6785697,41358288.8773732,204205567.060819,14280594.1489612,304674932.830829,933658568.163188,4943772242.23866,4524470186.53602,,,1786339805.17266,,436725388.458096,-27312030.0183728,,,,4727770539.04932,812395725.0106,981201544.881519,6070785771.63047,75525256.0606774,358231255.457672,4652245282.98865,,,,,2842240133.26424,,,2
2002-05-22,,371888215.36722094,,,783265706.694304,578204059.904838,,46876506.9958072,411942541.744005,63913690.4696848,,,203924616.686296,,,,,,14280594.1489612,,2336423.63028219,-181485122.8718141,,15660148.6785697,15660148.6785697,41358288.8773732,204205567.060819,14280594.1489612,304674932.830829,933658568.163188,4943772242.23866,4524470186.53602,,,1786339805.17266,,436725388.458096,-27312030.0183728,,,,4727770539.04932,812395725.0106,981201544.881519,6070785771.63047,75525256.0606774,358231255.457672,4652245282.98865,,,,,2842240133.26424,,,2
2002-08-29,,398985572.287172,,,783265706.694304,503743028.394875,,43682312.4326635,571605319.707236,117795343.828188,,,212369016.792955,,,30322,,53983664.3545931,77567838.9532451,,2413221.65632318,-133231757.10762319,86888226.3754463,154207986.759743,154207986.759743,244018287.163095,106672847.465475,77567838.9532451,178996016.66829938,1034569739.57564,4943772242.23866,4524470186.53602,,,1869439722.96966,,453073946.335556,-27312030.0183728,,,,4795759086.00379,712414139.686045,892255181.953361,5665383502.67565,282875380.957893,342914449.768051,4512884317.38329,,,,,2701495403.71653,,,2
2002-09-30,,398985572.287172,,,783265706.694304,503743028.394875,,43682312.4326635,571605319.707236,117795343.828188,,,212369016.792955,,,30322,,53983664.3545931,77567838.9532451,,2413221.65632318,-133231757.10762319,86888226.3754463,154207986.759743,154207986.759743,244018287.163095,106672847.465475,77567838.9532451,178996016.66829938,1034569739.57564,4943772242.23866,4524470186.53602,,,1869439722.96966,,453073946.335556,-27312030.0183728,,,,4795759086.00379,712414139.686045,892255181.953361,5665383502.67565,282875380.957893,342914449.768051,4512884317.38329,,,,,2701495403.71653,,,2
2003-02-14,,416848269.0345742,,,1799145582.37295,407986282.070659,,26695416.3990176,847563508.407331,144443481.390516,,,239726455.034952,,,28795,,75576421.6890232,130479434.441715,,1445724.82524088,-130791512.9416215,86888226.3754463,312705262.988853,312705262.988853,386307576.421689,49645890.7991687,183019380.974872,148512880.7859437,1282916924.90081,10587805826.1855,9331796713.48951,,,2162026422.63367,,517676988.38088,-27312030.0183728,,,,6832004928.86832,1188402094.36992,857020333.931608,4956811875.21255,2141640334.40393,363830757.698848,4690364594.46439,,,,,2200533912.52598,,,2
2003-05-27,,416848269.0345742,,,1799145582.37295,407986282.070659,,26695416.3990176,847563508.407331,144443481.390516,,,239726455.034952,,,28795,,75576421.6890232,130479434.441715,,1445724.82524088,-130791512.9416215,86888226.3754463,312705262.988853,312705262.988853,386307576.421689,49645890.7991687,183019380.974872,148512880.7859437,1282916924.90081,10587805826.1855,9331796713.48951,,,2162026422.63367,,517676988.38088,-27312030.0183728,,,,6832004928.86832,1188402094.36992,857020333.931608,4956811875.21255,2141640334.40393,363830757.698848,4690364594.46439,,,,,2200533912.52598,,,3
2003-08-28,,416848269.0345742,,,1799145582.37295,407986282.070659,,26695416.3990176,847563508.407331,144443481.390516,,,239726455.034952,,,28795,,75576421.6890232,130479434.441715,,1445724.82524088,-130791512.9416215,86888226.3754463,312705262.988853,312705262.988853,386307576.421689,49645890.7991687,183019380.974872,148512880.7859437,1282916924.90081,10587805826.1855,9331796713.48951,,,2162026422.63367,,517676988.38088,-27312030.0183728,,,,6832004928.86832,1188402094.36992,857020333.931608,4956811875.21255,2141640334.40393,363830757.698848,4690364594.46439,,,,,2200533912.52598,,,3
