datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2002-03-31,,78157208.6182127,,9450774.37073538,177894799.451962,-4632523.32261742,96754141.6406087,13890175.807547,88349547.7229001,1,1,,,,90422894.7139209,44410918.6356056,,9160180.31665298,,,,,,,1942,,,76860478.3850002,9806767.4722005,465896036.23012185,26408140.2211711,15842329.8780421,26894161.6914872,8036788.30184199,81140657.8113535,9806767.4722005,499658.272351251,16736586.7310124,,18085366.4857399,,17728124.8559288,,,33173839.10604418,161596698.77375,775944.655849833,-4831984.07313665,-211272.161907005,,8278598.38360578,,8278598.38360578,,-2688052.55193857,24594849.9678523,23546556.7176144
2002-06-30,,300769716.523164,,39760291.4459215,862032657.703301,-7231092.24550125,262157557.684602,44163609.6216688,181384744.828999,1,1,,,,839592329.350275,402891672.501759,,16122843.4942881,,,,,,,6696,,,220923370.139526,7577062.87118575,1582437800.3365731,99510337.0077198,49857735.0167841,123427010.809463,48681434.8894568,598445904.5490562,7577062.87118575,499658.272351251,34037998.530839,,15614603.4600967,,79210740.1722035,,,129235030.9592289,288829137.406619,213093.411926026,-10385242.1444408,-730518.506976289,,7907725.06210544,,7907725.06210544,,-10582414.7842114,35559656.9464602,36123619.6831955
2002-09-30,,300769716.523164,,39760291.4459215,862032657.703301,-7231092.24550125,262157557.684602,44163609.6216688,181384744.828999,1,3,,,,839592329.350275,402891672.501759,,16122843.4942881,,,,,,,6696,,,220923370.139526,7577062.87118575,1582437800.3365731,99510337.0077198,49857735.0167841,123427010.809463,48681434.8894568,598445904.5490562,7577062.87118575,499658.272351251,34037998.530839,,15614603.4600967,,79210740.1722035,,,129235030.9592289,288829137.406619,213093.411926026,-10385242.1444408,-730518.506976289,,7907725.06210544,,7907725.06210544,,-10582414.7842114,35559656.9464602,36123619.6831955
2002-12-31,,300769716.523164,,39760291.4459215,862032657.703301,-7231092.24550125,262157557.684602,44163609.6216688,181384744.828999,1,4,,,,839592329.350275,402891672.501759,,16122843.4942881,,,,,103668339.054661,88310066.6021184,6696,,,220923370.139526,7577062.87118575,1582437800.3365731,99510337.0077198,49857735.0167841,123427010.809463,48681434.8894568,598445904.5490562,7577062.87118575,499658.272351251,34037998.530839,,15614603.4600967,,79210740.1722035,,,129235030.9592289,288829137.406619,213093.411926026,-10385242.1444408,-730518.506976289,,7907725.06210544,,7907725.06210544,,-10582414.7842114,35559656.9464602,36123619.6831955
2003-03-31,,300769716.523164,,39760291.4459215,862032657.703301,-7231092.24550125,262157557.684602,44163609.6216688,181384744.828999,2,5,,,,839592329.350275,402891672.501759,,16122843.4942881,,,,,88218531.8315687,88218531.8315687,6696,,,220923370.139526,7577062.87118575,1582437800.3365731,99510337.0077198,49857735.0167841,123427010.809463,48681434.8894568,598445904.5490562,7577062.87118575,499658.272351251,34037998.530839,,15614603.4600967,,79210740.1722035,,,129235030.9592289,288829137.406619,213093.411926026,-10385242.1444408,-730518.506976289,,7907725.06210544,,7907725.06210544,,-10582414.7842114,35559656.9464602,36123619.6831955
2003-06-30,,300769716.523164,,39760291.4459215,862032657.703301,-7231092.24550125,262157557.684602,44163609.6216688,181384744.828999,2,5,,,,839592329.350275,402891672.501759,,16122843.4942881,,,,,88218531.8315687,88218531.8315687,6696,,,220923370.139526,7577062.87118575,1582437800.3365731,99510337.0077198,49857735.0167841,123427010.809463,48681434.8894568,598445904.5490562,7577062.87118575,499658.272351251,34037998.530839,,15614603.4600967,,79210740.1722035,,,129235030.9592289,288829137.406619,213093.411926026,-10385242.1444408,-730518.506976289,,7907725.06210544,,7907725.06210544,,-10582414.7842114,35559656.9464602,36123619.6831955
2003-09-04,,306528845.078405,,48875141.602116,825648952.20102,-11649844.7950123,360286484.129983,46370043.8314755,358612726.997922,2,6,,,,570876274.041187,257630248.724731,,31289941.6210089,,,,,88218531.8315687,88218531.8315687,6593,,,211512343.472511,28760737.5779331,1504411871.2450411,92843027.9614585,33373505.38447,137864423.578311,58702682.5051955,464182563.7634609,28760737.5779331,-1648999.33874929,32531088.8909881,,49121416.4934819,,67162681.0882297,,,137108007.8405439,572025556.867561,95107714.5286227,-14453990.6480257,5589397.60060457,,19887023.2382392,,19887023.2382392,,-18181341.5832231,63730469.1101455,64584612.9794068
2003-09-30,,306528845.078405,,48875141.602116,825648952.20102,-11649844.7950123,360286484.129983,46370043.8314755,358612726.997922,2,7,,,,570876274.041187,257630248.724731,,31289941.6210089,,,,,88218531.8315687,88218531.8315687,6593,,,211512343.472511,28760737.5779331,1504411871.2450411,92843027.9614585,33373505.38447,137864423.578311,58702682.5051955,464182563.7634609,28760737.5779331,-1648999.33874929,32531088.8909881,,49121416.4934819,,67162681.0882297,,,137108007.8405439,572025556.867561,95107714.5286227,-14453990.6480257,5589397.60060457,,19887023.2382392,,19887023.2382392,,-18181341.5832231,63730469.1101455,64584612.9794068
2003-10-29,,306528845.078405,,48875141.602116,825648952.20102,-11649844.7950123,360286484.129983,46370043.8314755,358612726.997922,2,7,,,,570876274.041187,257630248.724731,,31289941.6210089,,,,,88218531.8315687,88218531.8315687,6593,,,211512343.472511,28760737.5779331,1504411871.2450411,92843027.9614585,33373505.38447,137864423.578311,58702682.5051955,464182563.7634609,28760737.5779331,-1648999.33874929,32531088.8909881,,49121416.4934819,,67162681.0882297,,,137108007.8405439,572025556.867561,95107714.5286227,-14453990.6480257,5589397.60060457,,19887023.2382392,,19887023.2382392,,-18181341.5832231,63730469.1101455,64584612.9794068
2003-12-31,,306528845.078405,,48875141.602116,825648952.20102,-11649844.7950123,360286484.129983,46370043.8314755,358612726.997922,2,8,,,,570876274.041187,257630248.724731,,31289941.6210089,,,,,88218531.8315687,88218531.8315687,6593,,,211512343.472511,28760737.5779331,1504411871.2450411,92843027.9614585,33373505.38447,137864423.578311,58702682.5051955,464182563.7634609,28760737.5779331,-1648999.33874929,32531088.8909881,,49121416.4934819,,67162681.0882297,,,137108007.8405439,572025556.867561,95107714.5286227,-14453990.6480257,5589397.60060457,,19887023.2382392,,19887023.2382392,,-18181341.5832231,63730469.1101455,64584612.9794068
2004-03-31,,306528845.078405,,48875141.602116,825648952.20102,-11649844.7950123,360286484.129983,46370043.8314755,358612726.997922,3,9,,,,570876274.041187,257630248.724731,,31289941.6210089,,,,,87124209.9901772,58778071.5732286,6593,,,211512343.472511,28760737.5779331,1504411871.2450411,92843027.9614585,33373505.38447,137864423.578311,58702682.5051955,464182563.7634609,28760737.5779331,-1648999.33874929,32531088.8909881,,49121416.4934819,,67162681.0882297,,,137108007.8405439,572025556.867561,95107714.5286227,-14453990.6480257,5589397.60060457,,19887023.2382392,,19887023.2382392,,-18181341.5832231,63730469.1101455,64584612.9794068
2004-06-30,,276463947.755277,,42074079.6823279,767335025.549696,-17642195.0713,349171645.916454,40348986.7217097,360496489.937447,3,10,,,,481417963.16061103,196364504.726065,,29777064.3525103,,,,2685279.56150177,87124209.9901772,58778071.5732286,6254,38406054.0697016,,201417821.580054,10616336.2868614,1434040098.3852112,88383696.1474079,33782071.7531119,164545105.143922,49636430.3928108,417511270.5247125,10616336.2868614,-2858705.33522963,52549419.4051829,,28790088.4044655,123867596.428077,62228833.5242219,,,129878279.9516695,560948485.054057,175540.72218796,-18987302.291921,-10886344.7069337,,18119468.4404617,,18119468.4404617,,-12419682.3405032,67514794.7088216,69798939.0457252
2004-09-30,,276463947.755277,,42074079.6823279,767335025.549696,-17642195.0713,349171645.916454,40348986.7217097,360496489.937447,3,11,,,,481417963.16061103,196364504.726065,,29777064.3525103,,,,2685279.56150177,87124209.9901772,58778071.5732286,6254,38406054.0697016,,201417821.580054,10616336.2868614,1434040098.3852112,88383696.1474079,33782071.7531119,164545105.143922,49636430.3928108,417511270.5247125,10616336.2868614,-2858705.33522963,52549419.4051829,,28790088.4044655,123867596.428077,62228833.5242219,,,129878279.9516695,560948485.054057,175540.72218796,-18987302.291921,-10886344.7069337,,18119468.4404617,,18119468.4404617,,-12419682.3405032,67514794.7088216,69798939.0457252
2004-11-17,,276463947.755277,,42074079.6823279,767335025.549696,-17642195.0713,349171645.916454,40348986.7217097,360496489.937447,3,11,,,,481417963.16061103,196364504.726065,,29777064.3525103,,,,2685279.56150177,87124209.9901772,58778071.5732286,6254,38406054.0697016,,201417821.580054,10616336.2868614,1434040098.3852112,88383696.1474079,33782071.7531119,164545105.143922,49636430.3928108,417511270.5247125,10616336.2868614,-2858705.33522963,52549419.4051829,,28790088.4044655,123867596.428077,62228833.5242219,,,129878279.9516695,560948485.054057,175540.72218796,-18987302.291921,-10886344.7069337,,18119468.4404617,,18119468.4404617,,-12419682.3405032,67514794.7088216,69798939.0457252
2004-12-31,,276463947.755277,,42074079.6823279,767335025.549696,-17642195.0713,349171645.916454,40348986.7217097,360496489.937447,3,12,,,,481417963.16061103,196364504.726065,,29777064.3525103,,,,2685279.56150177,87124209.9901772,58778071.5732286,6254,38406054.0697016,,201417821.580054,10616336.2868614,1434040098.3852112,88383696.1474079,33782071.7531119,164545105.143922,49636430.3928108,417511270.5247125,10616336.2868614,-2858705.33522963,52549419.4051829,,28790088.4044655,123867596.428077,62228833.5242219,,,129878279.9516695,560948485.054057,175540.72218796,-18987302.291921,-10886344.7069337,,18119468.4404617,,18119468.4404617,,-12419682.3405032,67514794.7088216,69798939.0457252
