datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2002-12-31,,,,,,,,,,1,1,,,,,,,,,,,,372176471.626356,271735605.813266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,93558397.8839977,1241473030.41753,280675193.6519931,620703939.164935,2043495229.54846,53880776.4972605,525256130.738712,35833648.2146231,350778839.977329,1,1,,,,366806253.5424145,10033421.5000945,,84046193.0852069,,,,90648054.1280937,292596882.630724,200305809.838323,3480.0,37788210.8445116,,72644577.7441904,101116040.0529,799155507.2737572,439972047.987909,445184215.000945,1412627564.7081,50623172.114113,1517848186.2837725,101116040.0529,-14854675.9871528,217673124.88192,,163205979.595692,365894124.315133,141770942.754582,,,640705630.07746,1709981692.80181,,-8665227.65917249,912129.227281315,,122746533.157,,122746533.157,,,,1100483912.71491
2003-06-30,93558397.8839977,1241473030.41753,280675193.6519931,620703939.164935,2043495229.54846,53880776.4972605,525256130.738712,35833648.2146231,350778839.977329,1,2,,,,366806253.5424145,10033421.5000945,,84046193.0852069,,,,90648054.1280937,292596882.630724,200305809.838323,3480.0,37788210.8445116,,72644577.7441904,101116040.0529,799155507.2737572,439972047.987909,445184215.000945,1412627564.7081,50623172.114113,1517848186.2837725,101116040.0529,-14854675.9871528,217673124.88192,,163205979.595692,365894124.315133,141770942.754582,,,640705630.07746,1709981692.80181,,-8665227.65917249,912129.227281315,,122746533.157,,122746533.157,,,,1100483912.71491
2003-07-28,93558397.8839977,1241473030.41753,280675193.6519931,620703939.164935,2043495229.54846,53880776.4972605,525256130.738712,35833648.2146231,350778839.977329,1,3,,,,366806253.5424145,10033421.5000945,,84046193.0852069,,,,90648054.1280937,292596882.630724,200305809.838323,3480.0,37788210.8445116,,72644577.7441904,101116040.0529,799155507.2737572,439972047.987909,445184215.000945,1412627564.7081,50623172.114113,1517848186.2837725,101116040.0529,-14854675.9871528,217673124.88192,,163205979.595692,365894124.315133,141770942.754582,,,640705630.07746,1709981692.80181,,-8665227.65917249,912129.227281315,,122746533.157,,122746533.157,,,,1100483912.71491
2003-09-30,93558397.8839977,1241473030.41753,280675193.6519931,620703939.164935,2043495229.54846,53880776.4972605,525256130.738712,35833648.2146231,350778839.977329,1,3,,,,366806253.5424145,10033421.5000945,,84046193.0852069,,,,90648054.1280937,292596882.630724,200305809.838323,3480.0,37788210.8445116,,72644577.7441904,101116040.0529,799155507.2737572,439972047.987909,445184215.000945,1412627564.7081,50623172.114113,1517848186.2837725,101116040.0529,-14854675.9871528,217673124.88192,,163205979.595692,365894124.315133,141770942.754582,,,640705630.07746,1709981692.80181,,-8665227.65917249,912129.227281315,,122746533.157,,122746533.157,,,,1100483912.71491
2003-12-31,93558397.8839977,1241473030.41753,280675193.6519931,620703939.164935,2043495229.54846,53880776.4972605,525256130.738712,35833648.2146231,350778839.977329,2,5,,,,366806253.5424145,10033421.5000945,,84046193.0852069,,,,90648054.1280937,292596882.630724,200305809.838323,3480.0,37788210.8445116,,72644577.7441904,101116040.0529,799155507.2737572,439972047.987909,445184215.000945,1412627564.7081,50623172.114113,1517848186.2837725,101116040.0529,-14854675.9871528,217673124.88192,,163205979.595692,365894124.315133,141770942.754582,,,640705630.07746,1709981692.80181,,-8665227.65917249,912129.227281315,,122746533.157,,122746533.157,,,,1100483912.71491
2004-02-24,93558397.8839977,1404607770.63169,280675193.6519931,647949709.891382,2265109800.76272,70639278.5672033,610656118.711691,130492319.987917,418266307.124967,2,5,,,,442940705.826086,10033421.5000945,,85584914.351881,,,,98007416.6236643,292596882.630724,200305809.838323,3644.0,40889003.5618542,,81002526.0216732,135004210.036122,873896703.7116286,496237407.020503,491091032.434269,1581981448.15174,72542732.1812896,1654524180.333023,135004210.036122,-10786237.1464891,220871117.516016,,211071856.317571,393450911.859842,139234106.956314,,,777878043.623274,1933697377.06569,,-14170154.6826426,-1973951.89608951,,161723058.915334,,161723058.915334,,,,1184300639.3717
2004-03-31,93558397.8839977,1404607770.63169,280675193.6519931,647949709.891382,2265109800.76272,70639278.5672033,610656118.711691,130492319.987917,418266307.124967,2,5,,,,442940705.826086,10033421.5000945,,85584914.351881,,,,98007416.6236643,302860949.530055,224025855.223937,3644.0,40889003.5618542,,81002526.0216732,135004210.036122,873896703.7116286,496237407.020503,491091032.434269,1581981448.15174,72542732.1812896,1654524180.333023,135004210.036122,-10786237.1464891,220871117.516016,,211071856.317571,393450911.859842,139234106.956314,,,777878043.623274,1933697377.06569,,-14170154.6826426,-1973951.89608951,,161723058.915334,,161723058.915334,,,,1184300639.3717
2004-06-08,93558397.8839977,1404607770.63169,280675193.6519931,647949709.891382,2265109800.76272,70639278.5672033,610656118.711691,130492319.987917,418266307.124967,2,6,,,,442940705.826086,10033421.5000945,,85584914.351881,,,,98007416.6236643,302860949.530055,224025855.223937,3644.0,40889003.5618542,,81002526.0216732,135004210.036122,873896703.7116286,496237407.020503,491091032.434269,1581981448.15174,72542732.1812896,1654524180.333023,135004210.036122,-10786237.1464891,220871117.516016,,211071856.317571,393450911.859842,139234106.956314,,,777878043.623274,1933697377.06569,,-14170154.6826426,-1973951.89608951,,161723058.915334,,161723058.915334,,,,1184300639.3717
2004-06-30,93558397.8839977,1404607770.63169,280675193.6519931,647949709.891382,2265109800.76272,70639278.5672033,610656118.711691,130492319.987917,418266307.124967,2,6,,,,442940705.826086,10033421.5000945,,85584914.351881,,,,98007416.6236643,302860949.530055,224025855.223937,3644.0,40889003.5618542,,81002526.0216732,135004210.036122,873896703.7116286,496237407.020503,491091032.434269,1581981448.15174,72542732.1812896,1654524180.333023,135004210.036122,-10786237.1464891,220871117.516016,,211071856.317571,393450911.859842,139234106.956314,,,777878043.623274,1933697377.06569,,-14170154.6826426,-1973951.89608951,,161723058.915334,,161723058.915334,,,,1184300639.3717
