datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2014-03-31,188457.363169035,5612210.46265498,753829.45267614,325441.790142123,16760252.1923193,-84681.2821288177,4449088.14635621,5381412.45842153,,1,1,,,,16957841.85061989,8319520.86483217,,84681.2821288177,,,,,,,20,,3453667.97701845,-5715986.54369519,21276587.23918961,,,1344107.8016329,2647535.37949803,12311164.0459631,-5715986.54369519,221665.709101905,-3650427.4266707,,-5715986.54369519,750508.618082855,232458.421530088,,,42340.6410644088,,,-66416.6918657393,,,,,,,-763791.956456003,2945580.28424554,1198821.2881766
2014-06-30,188457.363169035,5612210.46265498,753829.45267614,325441.790142123,16760252.1923193,-84681.2821288177,4449088.14635621,5381412.45842153,,1,1,,,,16957841.85061989,8319520.86483217,,84681.2821288177,,,,,,,20,,3453667.97701845,-5715986.54369519,21276587.23918961,,,1344107.8016329,2647535.37949803,12311164.0459631,-5715986.54369519,221665.709101905,-3650427.4266707,,-5715986.54369519,750508.618082855,232458.421530088,,,42340.6410644088,,,-66416.6918657393,,,,,,,-763791.956456003,2945580.28424554,1198821.2881766
2014-09-30,188457.363169035,5612210.46265498,753829.45267614,325441.790142123,16760252.1923193,-84681.2821288177,4449088.14635621,5381412.45842153,,1,3,,,,16957841.85061989,8319520.86483217,,84681.2821288177,,,,,,,20,,3453667.97701845,-5715986.54369519,21276587.23918961,,,1344107.8016329,2647535.37949803,12311164.0459631,-5715986.54369519,221665.709101905,-3650427.4266707,,-5715986.54369519,750508.618082855,232458.421530088,,,42340.6410644088,,,-66416.6918657393,,,,,,,-763791.956456003,2945580.28424554,1198821.2881766
2014-12-31,188457.363169035,5612210.46265498,753829.45267614,325441.790142123,16760252.1923193,-84681.2821288177,4449088.14635621,5381412.45842153,,1,4,,,,16957841.85061989,8319520.86483217,,84681.2821288177,,,,,,,20,,3453667.97701845,-5715986.54369519,21276587.23918961,,,1344107.8016329,2647535.37949803,12311164.0459631,-5715986.54369519,221665.709101905,-3650427.4266707,,-5715986.54369519,750508.618082855,232458.421530088,,,42340.6410644088,,,-66416.6918657393,,,,,,,-763791.956456003,2945580.28424554,1198821.2881766
2015-03-31,188457.363169035,5612210.46265498,753829.45267614,325441.790142123,16760252.1923193,-84681.2821288177,4449088.14635621,5381412.45842153,,2,5,,,,16957841.85061989,8319520.86483217,,84681.2821288177,,,,,,,20,,3453667.97701845,-5715986.54369519,21276587.23918961,,,1344107.8016329,2647535.37949803,12311164.0459631,-5715986.54369519,221665.709101905,-3650427.4266707,,-5715986.54369519,750508.618082855,232458.421530088,,,42340.6410644088,,,-66416.6918657393,,,,,,,-763791.956456003,2945580.28424554,1198821.2881766
2015-06-17,187985.096473719,4747788.88284038,751940.385894876,506472.243392004,15700639.5451521,-201190.661102038,2070166.45496885,4407551.39418134,,2,5,,,,13445595.18538681,3953901.40930261,,97876.5378334241,,,,,,,21,,3363534.99062481,-6069122.14359161,20722638.093509953,,,6779115.44184359,2897456.23903708,13630473.0901833,-6069122.14359161,-278870.4530333271,-4719047.3598258,,-6067568.54775298,903415.98016089,320817.540676223,,,152252.392185326,,3923606.2904494,-66416.6918657393,,,1553.59583862578,,1553.59583862578,,-833504.16742273,3644735.83741608,1146553.72890582
2015-06-30,187985.096473719,4747788.88284038,751940.385894876,506472.243392004,15700639.5451521,-201190.661102038,2070166.45496885,4407551.39418134,,2,5,,,,13445595.18538681,3953901.40930261,,97876.5378334241,,,,,,,21,,3363534.99062481,-6069122.14359161,20722638.093509953,,,6779115.44184359,2897456.23903708,13630473.0901833,-6069122.14359161,-278870.4530333271,-4719047.3598258,,-6067568.54775298,903415.98016089,320817.540676223,,,152252.392185326,,3923606.2904494,-66416.6918657393,,,1553.59583862578,,1553.59583862578,,-833504.16742273,3644735.83741608,1146553.72890582
2015-08-24,187985.096473719,4747788.88284038,751940.385894876,506472.243392004,15700639.5451521,-201190.661102038,2070166.45496885,4407551.39418134,,2,6,,,,13445595.18538681,3953901.40930261,,97876.5378334241,,,,,,,21,,3363534.99062481,-6069122.14359161,20722638.093509953,,,6779115.44184359,2897456.23903708,13630473.0901833,-6069122.14359161,-278870.4530333271,-4719047.3598258,,-6067568.54775298,903415.98016089,320817.540676223,,,152252.392185326,,3923606.2904494,-66416.6918657393,,,1553.59583862578,,1553.59583862578,,-833504.16742273,3644735.83741608,1146553.72890582
2015-09-30,187985.096473719,4747788.88284038,751940.385894876,506472.243392004,15700639.5451521,-201190.661102038,2070166.45496885,4407551.39418134,,2,7,,,,13445595.18538681,3953901.40930261,,97876.5378334241,,,,,,,21,,3363534.99062481,-6069122.14359161,20722638.093509953,,,6779115.44184359,2897456.23903708,13630473.0901833,-6069122.14359161,-278870.4530333271,-4719047.3598258,,-6067568.54775298,903415.98016089,320817.540676223,,,152252.392185326,,3923606.2904494,-66416.6918657393,,,1553.59583862578,,1553.59583862578,,-833504.16742273,3644735.83741608,1146553.72890582
2015-11-27,187985.096473719,4747788.88284038,751940.385894876,506472.243392004,15700639.5451521,-201190.661102038,2070166.45496885,4407551.39418134,,2,7,,,,13445595.18538681,3953901.40930261,,97876.5378334241,,,,,,,21,,3363534.99062481,-6069122.14359161,20722638.093509953,,,6779115.44184359,2897456.23903708,13630473.0901833,-6069122.14359161,-278870.4530333271,-4719047.3598258,,-6067568.54775298,903415.98016089,320817.540676223,,,152252.392185326,,3923606.2904494,-66416.6918657393,,,1553.59583862578,,1553.59583862578,,-833504.16742273,3644735.83741608,1146553.72890582
