datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2010-06-30,,18606386.6940716,507284.757270694,2883538.86800895,44974651.6963087,165996.978187919,12268006.0995526,1499540.44183445,70249846.299217,1,1,,,,7986832.095078301,2163870.24608501,,484501.367449665,305.105704697987,,305.105704697987,,,,367,,18234198.8478747,1152557.35626398,55259182.9205816,266584.486577181,3207541.651566,24930329.9463087,5465542.41722595,32633180.03803137,1152557.35626398,131890.0553691276,1595194.32606264,,1815104.13143177,3091103.79362416,1977840.15715884,,,14506123.06152126,78036509.5771812,,-23737.6565995526,-335122.912751678,588224.323825503,-335122.912751678,,253101.411073825,,954249.467561521,,5152261.61073826
2010-09-30,,18606386.6940716,507284.757270694,2883538.86800895,44974651.6963087,165996.978187919,12268006.0995526,1499540.44183445,70249846.299217,1,2,,,,7986832.095078301,2163870.24608501,,484501.367449665,305.105704697987,,305.105704697987,,,,367,,18234198.8478747,1152557.35626398,55259182.9205816,266584.486577181,3207541.651566,24930329.9463087,5465542.41722595,32633180.03803137,1152557.35626398,131890.0553691276,1595194.32606264,,1815104.13143177,3091103.79362416,1977840.15715884,,,14506123.06152126,78036509.5771812,,-23737.6565995526,-335122.912751678,588224.323825503,-335122.912751678,,253101.411073825,,954249.467561521,,5152261.61073826
2010-12-31,,28546697.4085279,661510.478984772,2874677.19928934,54055612.4881218,407466.695329949,17354951.5845685,2340302.50781726,97447336.8411168,1,3,,,,14749224.40233506,2583223.56426396,,565725.292385787,305.105704697987,,305.105704697987,,,,333,,22263794.875736,3320608.09461929,67463785.70314708,57850.3303553299,5430767.55715736,32814947.9768528,888496.986700508,36343991.683857866,3320608.09461929,-513409.2076142132,-2666718.86406091,,3552788.24558376,3329938.86304569,1811002.14030457,,,25368944.87543145,108251466.360609,,27003.0398984772,-68118.2975634518,244407.123959391,-68118.29756345201,,176288.826395939,,1580551.03431472,,5288100.73705584
2011-03-31,,28546697.4085279,661510.478984772,2874677.19928934,54055612.4881218,407466.695329949,17354951.5845685,2340302.50781726,97447336.8411168,1,4,,,,14749224.40233506,2583223.56426396,,565725.292385787,305.105704697987,,305.105704697987,,,,333,,22263794.875736,3320608.09461929,67463785.70314708,57850.3303553299,5430767.55715736,32814947.9768528,888496.986700508,36343991.683857866,3320608.09461929,-513409.2076142132,-2666718.86406091,,3552788.24558376,3329938.86304569,1811002.14030457,,,25368944.87543145,108251466.360609,,27003.0398984772,-68118.2975634518,244407.123959391,-68118.29756345201,,176288.826395939,,1580551.03431472,,5288100.73705584
2011-06-30,,28546697.4085279,661510.478984772,2874677.19928934,54055612.4881218,407466.695329949,17354951.5845685,2340302.50781726,97447336.8411168,2,5,,,,14749224.40233506,2583223.56426396,,565725.292385787,305.105704697987,,305.105704697987,,,,333,,22263794.875736,3320608.09461929,67463785.70314708,57850.3303553299,5430767.55715736,32814947.9768528,888496.986700508,36343991.683857866,3320608.09461929,-513409.2076142132,-2666718.86406091,,3552788.24558376,3329938.86304569,1811002.14030457,,,25368944.87543145,108251466.360609,,27003.0398984772,-68118.2975634518,244407.123959391,-68118.29756345201,,176288.826395939,,1580551.03431472,,5288100.73705584
2011-09-30,,28546697.4085279,661510.478984772,2874677.19928934,54055612.4881218,407466.695329949,17354951.5845685,2340302.50781726,97447336.8411168,2,6,,,,14749224.40233506,2583223.56426396,,565725.292385787,305.105704697987,,305.105704697987,,,,333,,22263794.875736,3320608.09461929,67463785.70314708,57850.3303553299,5430767.55715736,32814947.9768528,888496.986700508,36343991.683857866,3320608.09461929,-513409.2076142132,-2666718.86406091,,3552788.24558376,3329938.86304569,1811002.14030457,,,25368944.87543145,108251466.360609,,27003.0398984772,-68118.2975634518,244407.123959391,-68118.29756345201,,176288.826395939,,1580551.03431472,,5288100.73705584
2012-04-16,,26542546.0318905,846540.683740806,2025340.81993663,50272053.7269107,494136.639437193,14365730.6559493,1992070.89903776,105694111.189482,2,8,,,,11633077.94212041,2604812.68254891,,613774.743539056,305.105704697987,,305.105704697987,897253.032937004,,,318,,20821785.0982005,4049201.43809413,63104392.64751873,264651.095845809,5950834.06686241,29844282.9976162,2897172.18262159,35379977.540219225,4049201.43809413,20473.941422716016,920807.141399459,,4224879.49501439,3092098.47658362,1417466.29916567,,,23093105.13869594,115632077.398849,,234573.620250589,-267448.695921393,320024.864298381,-267448.69592139334,,52576.1683769877,,1617658.44370476,,4117021.25210035
2012-05-15,,26542546.0318905,846540.683740806,2025340.81993663,50272053.7269107,494136.639437193,14365730.6559493,1992070.89903776,105694111.189482,2,8,,,,11633077.94212041,2604812.68254891,,613774.743539056,305.105704697987,,305.105704697987,897253.032937004,,,318,,20821785.0982005,4049201.43809413,63104392.64751873,264651.095845809,5950834.06686241,29844282.9976162,2897172.18262159,35379977.540219225,4049201.43809413,20473.941422716016,920807.141399459,,4224879.49501439,3092098.47658362,1417466.29916567,,,23093105.13869594,115632077.398849,,234573.620250589,-267448.695921393,320024.864298381,-267448.69592139334,,52576.1683769877,,1617658.44370476,,4117021.25210035
2012-08-22,,26542546.0318905,846540.683740806,2025340.81993663,50272053.7269107,494136.639437193,14365730.6559493,1992070.89903776,105694111.189482,3,9,,,,11633077.94212041,2604812.68254891,,613774.743539056,305.105704697987,,305.105704697987,897253.032937004,,,318,,20821785.0982005,4049201.43809413,63104392.64751873,264651.095845809,5950834.06686241,29844282.9976162,2897172.18262159,35379977.540219225,4049201.43809413,20473.941422716016,920807.141399459,,4224879.49501439,3092098.47658362,1417466.29916567,,,23093105.13869594,115632077.398849,,234573.620250589,-267448.695921393,320024.864298381,-267448.69592139334,,52576.1683769877,,1617658.44370476,,4117021.25210035
2012-11-14,,26542546.0318905,846540.683740806,2025340.81993663,50272053.7269107,494136.639437193,14365730.6559493,1992070.89903776,105694111.189482,3,10,,,,11633077.94212041,2604812.68254891,,613774.743539056,305.105704697987,,305.105704697987,897253.032937004,,,318,,20821785.0982005,4049201.43809413,63104392.64751873,264651.095845809,5950834.06686241,29844282.9976162,2897172.18262159,35379977.540219225,4049201.43809413,20473.941422716016,920807.141399459,,4224879.49501439,3092098.47658362,1417466.29916567,,,23093105.13869594,115632077.398849,,234573.620250589,-267448.695921393,320024.864298381,-267448.69592139334,,52576.1683769877,,1617658.44370476,,4117021.25210035
