datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2003-06-30,,,,13449996.9771396,310955277.914226,,17464668.6189307,14333.4592858492,43684474.7780087,1,1,,,,273275871.0561117,14197291.4226337,,,,,,,,,202,,,204162536.463253,-15437135.6508596,1248463197.9028885,,1850319.28962781,,17303091.4415265,293490609.295296,-15437135.6508596,,,,-18293403.1740034,,1336269.31796713,,,30583692.990742497,69298366.5218213,,-19753461.4585301,,,,1850319.28962781,,,,,20002993.9542792
2003-09-30,,,,13449996.9771396,310955277.914226,,17464668.6189307,14333.4592858492,43684474.7780087,1,2,,,,273275871.0561117,14197291.4226337,,,,,,,,,202,,,204162536.463253,-15437135.6508596,1248463197.9028885,,1850319.28962781,,17303091.4415265,293490609.295296,-15437135.6508596,,,,-18293403.1740034,,1336269.31796713,,,30583692.990742497,69298366.5218213,,-19753461.4585301,,,,1850319.28962781,,,,,20002993.9542792
2003-12-31,,,,13449996.9771396,310955277.914226,,17464668.6189307,14333.4592858492,43684474.7780087,1,3,,,,273275871.0561117,14197291.4226337,,,,,,,,,202,,,204162536.463253,-15437135.6508596,1248463197.9028885,,1850319.28962781,,17303091.4415265,293490609.295296,-15437135.6508596,,,,-18293403.1740034,,1336269.31796713,,,30583692.990742497,69298366.5218213,,-19753461.4585301,,,,1850319.28962781,,,,,20002993.9542792
2004-03-31,,,,13449996.9771396,310955277.914226,,17464668.6189307,14333.4592858492,43684474.7780087,1,4,,,,273275871.0561117,14197291.4226337,,,,,,,,,202,,,204162536.463253,-15437135.6508596,1248463197.9028885,,1850319.28962781,,17303091.4415265,293490609.295296,-15437135.6508596,,,,-18293403.1740034,,1336269.31796713,,,30583692.990742497,69298366.5218213,,-19753461.4585301,,,,1850319.28962781,,,,,20002993.9542792
2004-06-30,,,,13449996.9771396,310955277.914226,,17464668.6189307,14333.4592858492,43684474.7780087,2,5,,,,273275871.0561117,14197291.4226337,,,,,,,,,202,,,204162536.463253,-15437135.6508596,1248463197.9028885,,1850319.28962781,,17303091.4415265,293490609.295296,-15437135.6508596,,,,-18293403.1740034,,1336269.31796713,,,30583692.990742497,69298366.5218213,,-19753461.4585301,,,,1850319.28962781,,,,,20002993.9542792
2004-08-31,,,,11546913.6093036,310433544.938517,-571741.067045927,3237281.1095868,11984.7079405435,49097823.5183064,2,5,,,,275707501.1893822,16322467.2322002,,27888415.3776446,,,,,,,173,,,196686681.874819,-15660488.3641901,1200948808.6667585,,12609322.7190918,,21415263.1241111,307196263.82893,-15660488.3641901,,37524825.5446616,,-9039994.70126993,,1213980.41609505,,,36867076.5735718,93057732.2442199,,-24228849.5588587,,,,12609322.7190918,,,,,21267921.7147244
2004-09-30,,,,11546913.6093036,310433544.938517,-571741.067045927,3237281.1095868,11984.7079405435,49097823.5183064,2,6,,,,275707501.1893822,16322467.2322002,,27888415.3776446,,,,,64409520.8215315,36658617.2815698,173,,,196686681.874819,-15660488.3641901,1200948808.6667585,,12609322.7190918,,21415263.1241111,307196263.82893,-15660488.3641901,,37524825.5446616,,-9039994.70126993,,1213980.41609505,,,36867076.5735718,93057732.2442199,,-24228849.5588587,,,,12609322.7190918,,,,,21267921.7147244
2004-12-31,,,,11546913.6093036,310433544.938517,-571741.067045927,3237281.1095868,11984.7079405435,49097823.5183064,2,7,,,,275707501.1893822,16322467.2322002,,27888415.3776446,,,,,64409520.8215315,36658617.2815698,173,,,196686681.874819,-15660488.3641901,1200948808.6667585,,12609322.7190918,,21415263.1241111,307196263.82893,-15660488.3641901,,37524825.5446616,,-9039994.70126993,,1213980.41609505,,,36867076.5735718,93057732.2442199,,-24228849.5588587,,,,12609322.7190918,,,,,21267921.7147244
2005-03-16,,,5051775.37047331,39577.4231598357,481371010.276991,-629705.072060957,117429041.47403,9187.61609067614,65649757.4060767,2,7,,,,218781875.0084738,68109211.5595808,,1021945.6051629,,,,5098420.19062597,64409520.8215315,36658617.2815698,169,,,197176842.401399,11746013.8020798,1208449264.6257293,,1890528.69558144,,202283036.728717,363941968.802961,11746013.8020798,,25521784.0204998,,14056345.8790352,,1064349.98711987,,,20282015.89001726,106502845.723118,102554997.762924,-24228849.5588587,,,,1890528.69558144,,,,,23853171.5904931
2005-03-31,,,5051775.37047331,39577.4231598357,481371010.276991,-629705.072060957,117429041.47403,9187.61609067614,65649757.4060767,2,8,,,,218781875.0084738,68109211.5595808,,1021945.6051629,,,,5098420.19062597,58534316.1255987,31341263.4379989,169,,,197176842.401399,11746013.8020798,1208449264.6257293,,1890528.69558144,,202283036.728717,363941968.802961,11746013.8020798,,25521784.0204998,,14056345.8790352,,1064349.98711987,,,20282015.89001726,106502845.723118,102554997.762924,-24228849.5588587,,,,1890528.69558144,,,,,23853171.5904931
