datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2011-12-31,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,,,,,2,5,,,,,,,,,,,,37139012.8601831,34408962.9861737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-27,,89657352.359088,77941.7352754908,8778999.82847794,115562424.728203,-1290909.99050032,77553650.3852649,40196014.289107,99957839.8115896,2,6,,,,23891577.5411653,,,2573701.05024277,145328.860565759,,145328.860565759,,37139012.8601831,34408962.9861737,766.0,15336660.2016044,,,26412505.5414819,3058401.21648723,10926457.0139329,3271117.20234325,38008774.3429386,,38008774.3429386,26412505.5414819,129090.999050032,7751143.1945324,,31001325.2058265,32868679.2801351,22768729.4173528,,,38353017.00707198,145773777.97129,14614075.3641545,-2435679.22735909,1623.78615157273,,4588819.66434452,2529046.93107452,4588819.66434452,642207.422947013,-1648954.8369221,2402391.61125185,11216302.8419886
2013-06-30,,89657352.359088,77941.7352754908,8778999.82847794,115562424.728203,-1290909.99050032,77553650.3852649,40196014.289107,99957839.8115896,2,6,,,,23891577.5411653,,,2573701.05024277,145328.860565759,,145328.860565759,,37139012.8601831,34408962.9861737,766.0,15336660.2016044,,,26412505.5414819,3058401.21648723,10926457.0139329,3271117.20234325,38008774.3429386,,38008774.3429386,26412505.5414819,129090.999050032,7751143.1945324,,31001325.2058265,32868679.2801351,22768729.4173528,,,38353017.00707198,145773777.97129,14614075.3641545,-2435679.22735909,1623.78615157273,,4588819.66434452,2529046.93107452,4588819.66434452,642207.422947013,-1648954.8369221,2402391.61125185,11216302.8419886
2013-08-26,,89657352.359088,77941.7352754908,8778999.82847794,115562424.728203,-1290909.99050032,77553650.3852649,40196014.289107,99957839.8115896,2,7,,,,23891577.5411653,,,2573701.05024277,145328.860565759,,145328.860565759,,37139012.8601831,34408962.9861737,766.0,15336660.2016044,,,26412505.5414819,3058401.21648723,10926457.0139329,3271117.20234325,38008774.3429386,,38008774.3429386,26412505.5414819,129090.999050032,7751143.1945324,,31001325.2058265,32868679.2801351,22768729.4173528,,,38353017.00707198,145773777.97129,14614075.3641545,-2435679.22735909,1623.78615157273,,4588819.66434452,2529046.93107452,4588819.66434452,642207.422947013,-1648954.8369221,2402391.61125185,11216302.8419886
2013-09-30,,89657352.359088,77941.7352754908,8778999.82847794,115562424.728203,-1290909.99050032,77553650.3852649,40196014.289107,99957839.8115896,2,8,,,,23891577.5411653,,,2573701.05024277,145328.860565759,,145328.860565759,,37139012.8601831,34408962.9861737,766.0,15336660.2016044,,,26412505.5414819,3058401.21648723,10926457.0139329,3271117.20234325,38008774.3429386,,38008774.3429386,26412505.5414819,129090.999050032,7751143.1945324,,31001325.2058265,32868679.2801351,22768729.4173528,,,38353017.00707198,145773777.97129,14614075.3641545,-2435679.22735909,1623.78615157273,,4588819.66434452,2529046.93107452,4588819.66434452,642207.422947013,-1648954.8369221,2402391.61125185,11216302.8419886
2013-11-26,,89657352.359088,77941.7352754908,8778999.82847794,115562424.728203,-1290909.99050032,77553650.3852649,40196014.289107,99957839.8115896,2,8,,,,23891577.5411653,,,2573701.05024277,145328.860565759,,145328.860565759,,37139012.8601831,34408962.9861737,766.0,15336660.2016044,,,26412505.5414819,3058401.21648723,10926457.0139329,3271117.20234325,38008774.3429386,,38008774.3429386,26412505.5414819,129090.999050032,7751143.1945324,,31001325.2058265,32868679.2801351,22768729.4173528,,,38353017.00707198,145773777.97129,14614075.3641545,-2435679.22735909,1623.78615157273,,4588819.66434452,2529046.93107452,4588819.66434452,642207.422947013,-1648954.8369221,2402391.61125185,11216302.8419886
2013-12-31,,89657352.359088,77941.7352754908,8778999.82847794,115562424.728203,-1290909.99050032,77553650.3852649,40196014.289107,99957839.8115896,3,9,,,,23891577.5411653,,,2573701.05024277,145328.860565759,,145328.860565759,,37139012.8601831,34408962.9861737,766.0,15336660.2016044,,,26412505.5414819,3058401.21648723,10926457.0139329,3271117.20234325,38008774.3429386,,38008774.3429386,26412505.5414819,129090.999050032,7751143.1945324,,31001325.2058265,32868679.2801351,22768729.4173528,,,38353017.00707198,145773777.97129,14614075.3641545,-2435679.22735909,1623.78615157273,,4588819.66434452,2529046.93107452,4588819.66434452,642207.422947013,-1648954.8369221,2402391.61125185,11216302.8419886
2014-03-31,,89657352.359088,77941.7352754908,8778999.82847794,115562424.728203,-1290909.99050032,77553650.3852649,40196014.289107,99957839.8115896,3,9,,,,23891577.5411653,,,2573701.05024277,145328.860565759,,145328.860565759,,37139012.8601831,34408962.9861737,766.0,15336660.2016044,,,26412505.5414819,3058401.21648723,10926457.0139329,3271117.20234325,38008774.3429386,,38008774.3429386,26412505.5414819,129090.999050032,7751143.1945324,,31001325.2058265,32868679.2801351,22768729.4173528,,,38353017.00707198,145773777.97129,14614075.3641545,-2435679.22735909,1623.78615157273,,4588819.66434452,2529046.93107452,4588819.66434452,642207.422947013,-1648954.8369221,2402391.61125185,11216302.8419886
2014-04-29,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,3,10,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37139012.8601831,34408962.9861737,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2014-05-21,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,3,10,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37139012.8601831,34408962.9861737,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2014-06-30,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,3,10,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37131483.9239842,34256020.495539,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2014-08-27,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,3,11,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37131483.9239842,34256020.495539,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2014-09-30,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,3,12,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37131483.9239842,34256020.495539,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2014-11-19,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,3,12,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37131483.9239842,34256020.495539,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2014-12-31,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,4,13,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37131483.9239842,34256020.495539,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2015-03-31,,114526452.827336,233288.63017841,14344345.0257031,153865889.628062,-16265447.8379196,104808030.390082,59734342.4553976,112523989.567584,4,13,,,,25461669.0353795,,,2908220.89507106,660846.084064106,,660846.084064106,,37131483.9239842,34256020.495539,862.0,15450182.9452676,,,27329638.4941034,4505542.33444209,10367645.6002419,4560336.10523133,49057859.23798,,49057859.23798,27329638.4941034,176834.442092531,36045168.8841851,,33283064.7112186,47472990.9283338,34600605.8361052,,,44222724.07015419,166285811.006955,14614075.3641545,-2435679.22735909,-157739.643181131,,5953426.21711521,3300909.58572725,5953426.21711521,818585.727245237,-1453695.34321137,5199596.76443907,14171661.6268521
2015-04-29,,183950408.080808,1591658.93667211,9968647.69854231,233764128.252586,-11759166.9025585,132165174.789814,93335377.1971209,116551536.611625,4,14,,,,143036461.6705982,67962049.9606847,,3168558.71287728,56706.2481098409,,56706.2481098409,,37131483.9239842,34256020.495539,828.0,16012912.3087159,,,21797726.413839,4602527.67192887,11105879.8524164,16555894.0543156,33636903.5020867,,101598953.462771,21797726.413839,235369.769551805,-3308382.3383536,,28339918.4902921,60144355.7007198,43619533.5631767,,,62297639.5330551,167766600.229843,14614075.3641545,-2435679.22735909,150698.796346701,,6542192.07645315,4795950.35383778,6542192.07645315,804762.644408153,-2634121.74439001,5012676.97332608,14560300.1996008
2015-05-27,,183950408.080808,1591658.93667211,9968647.69854231,233764128.252586,-11759166.9025585,132165174.789814,93335377.1971209,116551536.611625,4,14,,,,143036461.6705982,67962049.9606847,,3168558.71287728,56706.2481098409,,56706.2481098409,,37131483.9239842,34256020.495539,828.0,16012912.3087159,,,21797726.413839,4602527.67192887,11105879.8524164,16555894.0543156,33636903.5020867,,101598953.462771,21797726.413839,235369.769551805,-3308382.3383536,,28339918.4902921,60144355.7007198,43619533.5631767,,,62297639.5330551,167766600.229843,14614075.3641545,-2435679.22735909,150698.796346701,,6542192.07645315,4795950.35383778,6542192.07645315,804762.644408153,-2634121.74439001,5012676.97332608,14560300.1996008
2015-06-30,,183950408.080808,1591658.93667211,9968647.69854231,233764128.252586,-11759166.9025585,132165174.789814,93335377.1971209,116551536.611625,4,14,,,,143036461.6705982,67962049.9606847,,3168558.71287728,56706.2481098409,,56706.2481098409,,32557465.7837627,29616572.8340104,828.0,16012912.3087159,,,21797726.413839,4602527.67192887,11105879.8524164,16555894.0543156,33636903.5020867,,101598953.462771,21797726.413839,235369.769551805,-3308382.3383536,,28339918.4902921,60144355.7007198,43619533.5631767,,,62297639.5330551,167766600.229843,14614075.3641545,-2435679.22735909,150698.796346701,,6542192.07645315,4795950.35383778,6542192.07645315,804762.644408153,-2634121.74439001,5012676.97332608,14560300.1996008
2015-08-26,,183950408.080808,1591658.93667211,9968647.69854231,233764128.252586,-11759166.9025585,132165174.789814,93335377.1971209,116551536.611625,4,15,,,,143036461.6705982,67962049.9606847,,3168558.71287728,56706.2481098409,,56706.2481098409,,32557465.7837627,29616572.8340104,828.0,16012912.3087159,,,21797726.413839,4602527.67192887,11105879.8524164,16555894.0543156,33636903.5020867,,101598953.462771,21797726.413839,235369.769551805,-3308382.3383536,,28339918.4902921,60144355.7007198,43619533.5631767,,,62297639.5330551,167766600.229843,14614075.3641545,-2435679.22735909,150698.796346701,,6542192.07645315,4795950.35383778,6542192.07645315,804762.644408153,-2634121.74439001,5012676.97332608,14560300.1996008
