datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2002-12-31,,,,,,,,,,1,1,,,,,,,,,,,,32031336.510843,27532192.8497056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,,,,,,,,1,1,,,,,,,,,,,,35301284.8525829,31127632.6539374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,,,,,,,1,2,,,,,,,,,,,,35301284.8525829,31127632.6539374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,,,,,1,3,,,,,,,,,,,,35301284.8525829,31127632.6539374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,,,,,,,,,2,5,,,,,,,,,,,,35301284.8525829,31127632.6539374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,,,,,2,5,,,,,,,,,,,,37917909.4903899,28693794.3218148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,,,,,2,6,,,,,,,,,,,,37917909.4903899,28693794.3218148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,,,,,2,8,,,,,,,,,,,,37917909.4903899,28693794.3218148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,,,,,,,,,3,9,,,,,,,,,,,,37917909.4903899,28693794.3218148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,,,,,3,9,,,,,,,,,,,,39734071.0088339,30208921.6360311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,,,,,3,10,,,,,,,,,,,,39734071.0088339,30208921.6360311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,,,,,3,12,,,,,,,,,,,,39734071.0088339,30208921.6360311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,,,,,,,,,4,13,,,,,,,,,,,,39734071.0088339,30208921.6360311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,,,,,,,,4,13,,,,,,,,,,,,31750393.3466591,27827643.8463735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,,,,,4,14,,,,,,,,,,,,31750393.3466591,27827643.8463735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,,,,,,,4,16,,,,,,,,,,,,31750393.3466591,27827643.8463735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,,,,,,,,,5,17,,,,,,,,,,,,31750393.3466591,27827643.8463735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,,,,,5,17,,,,,,,,,,,,35702077.1125729,31170657.0214919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-28,,98312759.6902476,4797562.51659887,5091914.95785633,227990301.100069,-5402514.12476762,131812552.298682,42761381.9208566,,7,28,,,,1213725.975314854,606862.987657427,606862.987657427,8438740.44254344,60374743.9090871,,60374743.9090871,34850182.2171901,35702077.1125729,31170657.0214919,2417.0,,,81220248.6126837,34831068.4223033,516753868.73261523,395655.554157756,60658583.7631568,80966990.8304329,7599644.84701081,94783397.46439102,34831068.4223033,1322674.60616989,45038790.5816245,,47942176.0249368,40579542.2345229,14227353.2240254,,,50375362.11403248,249409219.65027,-23941939.4752659,-430060.384954082,,,,283839.854069694,,,,,145501852.196642
2010-02-11,,86655142.6444483,4509069.91925786,3388005.95544866,204052251.96129,-7688814.98024394,121183912.729772,43349283.6282426,,8,29,,,,1213725.975314854,606862.987657427,606862.987657427,7640073.06877398,54651203.5732692,,54651203.5732692,29796373.5898757,35702077.1125729,31170657.0214919,2208.0,,,71032916.9100384,29796373.5898757,453749974.6893434,278272.003664891,56641645.9943881,73855516.6924354,1950562.67537078,81256311.28672053,29796373.5898757,701883.525167502,44090160.682586,,40249298.0587528,37624324.5719521,12308661.9710245,,,38500792.76183932,206059532.49728,-23941939.4752659,-2392784.74488919,-460832.617534215,11534994.9035103,-1276151.8639409002,1185757.77357842,10258843.0395694,,-978383.095688026,,118701620.111092
2010-04-28,,86655142.6444483,4509069.91925786,3388005.95544866,204052251.96129,-7688814.98024394,121183912.729772,43349283.6282426,,8,30,,,,1213725.975314854,606862.987657427,606862.987657427,7640073.06877398,54651203.5732692,,54651203.5732692,29796373.5898757,35702077.1125729,31170657.0214919,2208.0,,,71032916.9100384,29796373.5898757,453749974.6893434,278272.003664891,56641645.9943881,73855516.6924354,1950562.67537078,81256311.28672053,29796373.5898757,701883.525167502,44090160.682586,,40249298.0587528,37624324.5719521,12308661.9710245,,,38500792.76183932,206059532.49728,-23941939.4752659,-2392784.74488919,-460832.617534215,11534994.9035103,-1276151.8639409002,1185757.77357842,10258843.0395694,,-978383.095688026,,118701620.111092
2010-07-22,,86655142.6444483,4509069.91925786,3388005.95544866,204052251.96129,-7688814.98024394,121183912.729772,43349283.6282426,,8,31,,,,1213725.975314854,606862.987657427,606862.987657427,7640073.06877398,54651203.5732692,,54651203.5732692,29796373.5898757,35702077.1125729,31170657.0214919,2208.0,,,71032916.9100384,29796373.5898757,453749974.6893434,278272.003664891,56641645.9943881,73855516.6924354,1950562.67537078,81256311.28672053,29796373.5898757,701883.525167502,44090160.682586,,40249298.0587528,37624324.5719521,12308661.9710245,,,38500792.76183932,206059532.49728,-23941939.4752659,-2392784.74488919,-460832.617534215,11534994.9035103,-1276151.8639409002,1185757.77357842,10258843.0395694,,-978383.095688026,,118701620.111092
2010-12-29,,86655142.6444483,4509069.91925786,3388005.95544866,204052251.96129,-7688814.98024394,121183912.729772,43349283.6282426,,9,33,,,,1213725.975314854,606862.987657427,606862.987657427,7640073.06877398,54651203.5732692,,54651203.5732692,29796373.5898757,35702077.1125729,31170657.0214919,2208.0,,,71032916.9100384,29796373.5898757,453749974.6893434,278272.003664891,56641645.9943881,73855516.6924354,1950562.67537078,81256311.28672053,29796373.5898757,701883.525167502,44090160.682586,,40249298.0587528,37624324.5719521,12308661.9710245,,,38500792.76183932,206059532.49728,-23941939.4752659,-2392784.74488919,-460832.617534215,11534994.9035103,-1276151.8639409002,1185757.77357842,10258843.0395694,,-978383.095688026,,118701620.111092
2011-02-17,,90546474.5100662,3991948.16400241,4401862.49749181,204983751.14708,-10054049.468263,124448448.036921,49822600.3076717,,9,33,,,,1213725.975314854,606862.987657427,606862.987657427,9127883.19175975,52938120.7544646,,52938120.7544646,39525003.4111431,35702077.1125729,31170657.0214919,1867.0,,,72402191.104274,28388711.4975587,462271885.1983148,355887.967360043,53467236.1179854,72764082.0012039,2061577.52658685,79590270.48357974,28388711.4975587,2004120.914988959,41587438.499097,,37114398.4081332,23553780.5096649,7252396.48184068,,,32398668.45027086,195695503.979667,-23941939.4752659,-2315415.69125811,-1382388.9238178,9959717.7178784,-1475863.11283526,1185757.77357842,8483854.60504314,,-696339.830111698,,112355117.637616
2011-05-04,,90546474.5100662,3991948.16400241,4401862.49749181,204983751.14708,-10054049.468263,124448448.036921,49822600.3076717,,9,34,,,,1213725.975314854,606862.987657427,606862.987657427,9127883.19175975,52938120.7544646,,52938120.7544646,39525003.4111431,35702077.1125729,31170657.0214919,1867.0,,,72402191.104274,28388711.4975587,462271885.1983148,355887.967360043,53467236.1179854,72764082.0012039,2061577.52658685,79590270.48357974,28388711.4975587,2004120.914988959,41587438.499097,,37114398.4081332,23553780.5096649,7252396.48184068,,,32398668.45027086,195695503.979667,-23941939.4752659,-2315415.69125811,-1382388.9238178,9959717.7178784,-1475863.11283526,1185757.77357842,8483854.60504314,,-696339.830111698,,112355117.637616
2011-07-28,,90546474.5100662,3991948.16400241,4401862.49749181,204983751.14708,-10054049.468263,124448448.036921,49822600.3076717,,9,35,,,,1213725.975314854,606862.987657427,606862.987657427,9127883.19175975,52938120.7544646,,52938120.7544646,39525003.4111431,35702077.1125729,31170657.0214919,1867.0,,,72402191.104274,28388711.4975587,462271885.1983148,355887.967360043,53467236.1179854,72764082.0012039,2061577.52658685,79590270.48357974,28388711.4975587,2004120.914988959,41587438.499097,,37114398.4081332,23553780.5096649,7252396.48184068,,,32398668.45027086,195695503.979667,-23941939.4752659,-2315415.69125811,-1382388.9238178,9959717.7178784,-1475863.11283526,1185757.77357842,8483854.60504314,,-696339.830111698,,112355117.637616
2011-11-02,,90546474.5100662,3991948.16400241,4401862.49749181,204983751.14708,-10054049.468263,124448448.036921,49822600.3076717,,9,36,,,,1213725.975314854,606862.987657427,606862.987657427,9127883.19175975,52938120.7544646,,52938120.7544646,39525003.4111431,35702077.1125729,31170657.0214919,1867.0,,,72402191.104274,28388711.4975587,462271885.1983148,355887.967360043,53467236.1179854,72764082.0012039,2061577.52658685,79590270.48357974,28388711.4975587,2004120.914988959,41587438.499097,,37114398.4081332,23553780.5096649,7252396.48184068,,,32398668.45027086,195695503.979667,-23941939.4752659,-2315415.69125811,-1382388.9238178,9959717.7178784,-1475863.11283526,1185757.77357842,8483854.60504314,,-696339.830111698,,112355117.637616
