datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2017-09-30,,16254000,,,56410000.0,,56109000.0,15863000,1119000,1,1,,,,,,,,,,,3380000,,,,,,1412000,,,,301000,,301000.0,1412000,,20000,,1412000,,,,,316000,2980000,3358000.0,,,,,,,,,,449000
2017-12-30,,16254000,,,56410000.0,,56109000.0,15863000,1119000,1,1,,,,,,,,,,,3380000,,,,,,1412000,,,,301000,,301000.0,1412000,,20000,,1412000,,,,,316000,2980000,3358000.0,,,,,,,,,,449000
2018-03-30,,18061000,,253000.0,59309000.0,,59056000.0,17669000,1155000,1,2,,,,,,,,,,,3380000,,,,,,2069000,,,,253000,,253000.0,2069000,,-211000,,2069000,,,,,392000,3662000,3416000.0,,,,,,,,,,438000
2018-08-17,,18061000,,253000.0,59309000.0,,59056000.0,17669000,1155000,1,4,,,,,,,,,,,3380000,,,,,,2069000,,,,253000,,253000.0,2069000,,-211000,,2069000,,,,,392000,3662000,3416000.0,,,,,,,,,,438000
2018-11-21,,18061000,,253000.0,59309000.0,,59056000.0,17669000,1155000,2,5,,,,,,,,,,,3380000,,,,,,2069000,,,,253000,,253000.0,2069000,,-211000,,2069000,,,,,392000,3662000,3416000.0,,,,,,,,,,438000
2018-12-30,,18061000,,253000.0,59309000.0,,59056000.0,17669000,1155000,2,5,,,,,,,,,,,3380000,,,,,,2069000,,,,253000,,253000.0,2069000,,-211000,,2069000,,,,,392000,3662000,3416000.0,,,,,,,,,,438000
2019-03-30,,25655000,,253000.0,64224000.0,,64054000.0,25103000,1223000,2,6,,,,,,,,,,,3588000,,,,,,4454000,,,,170000,,170000.0,4454000,,222000,,4454000,,,,,504000,6163000,3185000.0,,,,,,,,,,486000
2019-08-14,,25655000,,253000.0,64224000.0,,64054000.0,25103000,1223000,2,8,,,,,,,,,,,3588000,,,,,,4454000,,,,170000,,170000.0,4454000,,222000,,4454000,,,,,504000,6163000,3185000.0,,,,,,,,,,486000
2019-09-30,,25655000,,253000.0,64224000.0,,64054000.0,25103000,1223000,3,9,,,,,,,,,,,3588000,,,,,,4454000,,,,170000,,170000.0,4454000,,222000,,4454000,,,,,504000,6163000,3185000.0,,,,,,,,,,486000
2019-12-30,,25655000,,253000.0,64224000.0,,64054000.0,25103000,1223000,3,9,,,,,,,,,,,3588000,,,,,,4454000,,,,170000,,170000.0,4454000,,222000,,4454000,,,,,504000,6163000,3185000.0,,,,,,,,,,486000
2020-03-30,,24098000,,253000.0,72499000.0,,72333000.0,23932000,1189000,3,10,,,,,,,,,,,3948000,,,,,,4536000,,,,166000,,166000.0,4536000,,-582000,,4536000,,,,,140000,6267000,11649000.0,,,,,,,,,,542000
2020-08-12,,24098000,,253000.0,72499000.0,,72333000.0,23932000,1189000,3,12,,,,,,,,,,,3948000,,,,,,4536000,,,,166000,,166000.0,4536000,,-582000,,4536000,,,,,140000,6267000,11649000.0,,,,,,,,,,542000
2020-09-30,,24098000,,253000.0,72499000.0,,72333000.0,23932000,1189000,4,13,,,,,,,,,,,3948000,,,,,,4536000,,,,166000,,166000.0,4536000,,-582000,,4536000,,,,,140000,6267000,11649000.0,,,,,,,,,,542000
2020-12-30,,24098000,,253000.0,72499000.0,,72333000.0,23932000,1189000,4,14,,,,,,,,,,,3948000,,,,,,4536000,,,,166000,,166000.0,4536000,,-582000,,4536000,,,,,140000,6267000,11649000.0,,,,,,,,,,542000
2021-03-30,-1000.0,21501000,-4000.0,253000.0,71060000.0,,70929000.0,20991000,1204000,4,14,,,,,,,,,,,4538000,,,,,,4251000,,,,131000,,131000.0,4251000,,938000,,4251000,,,,,482000,6036000,-1508000.0,,,,,,,,,,581000
2021-09-10,-1000.0,21501000,-4000.0,253000.0,71060000.0,,70929000.0,20991000,1204000,4,16,,,,,,,,,,,4538000,,,,,,4251000,,,,131000,,131000.0,4251000,,938000,,4251000,,,,,482000,6036000,-1508000.0,,,,,,,,,,581000
2021-09-30,-1000.0,21501000,-4000.0,253000.0,71060000.0,,70929000.0,20991000,1204000,5,17,,,,,,,,,,,4538000,,,,,,4251000,,,,131000,,131000.0,4251000,,938000,,4251000,,,,,482000,6036000,-1508000.0,,,,,,,,,,581000
2021-12-30,-1000.0,21501000,-4000.0,253000.0,71060000.0,,70929000.0,20991000,1204000,5,18,,,,,,,,,,,4538000,,,,,,4251000,,,,131000,,131000.0,4251000,,938000,,4251000,,,,,482000,6036000,-1508000.0,,,,,,,,,,581000
2022-03-30,-1000.0,21406000,-4000.0,253000.0,91918000.0,,87375000.0,21189000,1492000,5,18,,,,,,,,,,,11015000,,,,,,20389000,,,4407000.0,4543000,,4543000.0,20389000,,-1419000,,20389000,,,,,110000,26705000,5108000.0,,,,,,,,,,4824000
2022-09-20,-1000.0,21406000,-4000.0,253000.0,91918000.0,,87375000.0,21189000,1492000,5,20,,,,,,,,,,,11015000,,,,,,20389000,,,4407000.0,4543000,,4543000.0,20389000,,-1419000,,20389000,,,,,110000,26705000,5108000.0,,,,,,,,,,4824000
2022-09-30,-1000.0,21406000,-4000.0,253000.0,91918000.0,,87375000.0,21189000,1492000,6,21,,,,,,,,,,,11015000,,,,,,20389000,,,4407000.0,4543000,,4543000.0,20389000,,-1419000,,20389000,,,,,110000,26705000,5108000.0,,,,,,,,,,4824000
2023-03-20,-1000.0,28761000,-4000.0,253000.0,112690000.0,,111869000.0,28474000,1786000,6,22,,,,,,,,,,,9541000,,,,,,6253000,,,635000.0,821000,,821000.0,6253000,,-5911000,,6253000,,,,,185000,8948000,23725000.0,,,,,,,,,,909000
