datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2001-03-31,14775.2486187845,2248395.04462388,88651.49171270701,138020.711857204,2324686.47258818,-74870.7309817254,1934421.01147471,884952.150446239,1123700.27836804,1,1,,,,35801.563960901,17900.7819804505,,40631.9337016575,,,,,,,21.0,,,274052.447938801,6464.17127071823,396729.63238419,46598.8610284743,372364.679133022,,390265.461113472,274052.447938801,13851.7955801105,454694.069273268,,274052.447938801,152653.890777731,69827.2566935826,,,912300.5673608156,3261565.09774756,,,,,,,,,-16693.1895452614,,794524.787505312
2001-06-30,14775.2486187845,2248395.04462388,88651.49171270701,138020.711857204,2324686.47258818,-74870.7309817254,1934421.01147471,884952.150446239,1123700.27836804,1,1,,,,35801.563960901,17900.7819804505,,40631.9337016575,,,,,,,21.0,,,274052.447938801,6464.17127071823,396729.63238419,46598.8610284743,372364.679133022,,390265.461113472,274052.447938801,13851.7955801105,454694.069273268,,274052.447938801,152653.890777731,69827.2566935826,,,912300.5673608156,3261565.09774756,,,,,,,,,-16693.1895452614,,794524.787505312
2001-09-30,14775.2486187845,2248395.04462388,88651.49171270701,138020.711857204,2324686.47258818,-74870.7309817254,1934421.01147471,884952.150446239,1123700.27836804,1,3,,,,35801.563960901,17900.7819804505,,40631.9337016575,,,,,,,21.0,,,274052.447938801,6464.17127071823,396729.63238419,46598.8610284743,372364.679133022,,390265.461113472,274052.447938801,13851.7955801105,454694.069273268,,274052.447938801,152653.890777731,69827.2566935826,,,912300.5673608156,3261565.09774756,,,,,,,,,-16693.1895452614,,794524.787505312
2002-03-31,14775.2486187845,2248395.04462388,88651.49171270701,138020.711857204,2324686.47258818,-74870.7309817254,1934421.01147471,884952.150446239,1123700.27836804,2,5,,,,35801.563960901,17900.7819804505,,40631.9337016575,,,,,,,21.0,,,274052.447938801,6464.17127071823,396729.63238419,46598.8610284743,372364.679133022,,390265.461113472,274052.447938801,13851.7955801105,454694.069273268,,274052.447938801,152653.890777731,69827.2566935826,,,912300.5673608156,3261565.09774756,,,,,,,,,-16693.1895452614,,794524.787505312
2002-04-20,14775.2486187845,2248395.04462388,88651.49171270701,138020.711857204,2324686.47258818,-74870.7309817254,1934421.01147471,884952.150446239,1123700.27836804,2,5,,,,35801.563960901,17900.7819804505,,40631.9337016575,,,,,,,21.0,,,274052.447938801,6464.17127071823,396729.63238419,46598.8610284743,372364.679133022,,390265.461113472,274052.447938801,13851.7955801105,454694.069273268,,274052.447938801,152653.890777731,69827.2566935826,,,912300.5673608156,3261565.09774756,,,,,,,,,-16693.1895452614,,794524.787505312
2002-08-16,13493.0276405957,3025860.81313885,443821.8799050572,786215.683741051,3582102.65016653,-165536.41227365,2398336.29838061,428880.820029861,3311978.81876651,2,6,,,,35801.563960901,17900.7819804505,,40742.3615098963,,,,,,,38.0,,,512274.312813445,6464.17127071823,708219.402013706,74244.5618467899,1183766.35178592,,1183766.35178592,512274.312813445,7174.34152597527,-316263.403966157,,151253.548868726,310866.192909919,193378.122966196,,,1785687.023850541,6640675.82787795,90699.4736036139,,,,,2435.32694000995,,,-14217.0437578959,,1560847.1096053
2002-10-18,13493.0276405957,3025860.81313885,443821.8799050572,786215.683741051,3582102.65016653,-165536.41227365,2398336.29838061,428880.820029861,3311978.81876651,2,7,,,,35801.563960901,17900.7819804505,,40742.3615098963,,,,,,,38.0,,,512274.312813445,6464.17127071823,708219.402013706,74244.5618467899,1183766.35178592,,1183766.35178592,512274.312813445,7174.34152597527,-316263.403966157,,151253.548868726,310866.192909919,193378.122966196,,,1785687.023850541,6640675.82787795,90699.4736036139,,,,,2435.32694000995,,,-14217.0437578959,,1560847.1096053
2002-12-31,13493.0276405957,3025860.81313885,443821.8799050572,786215.683741051,3582102.65016653,-165536.41227365,2398336.29838061,428880.820029861,3311978.81876651,2,8,,,,35801.563960901,17900.7819804505,,40742.3615098963,,,,,208988.940926024,167698.116019159,38.0,,,512274.312813445,6464.17127071823,708219.402013706,74244.5618467899,1183766.35178592,,1183766.35178592,512274.312813445,7174.34152597527,-316263.403966157,,151253.548868726,310866.192909919,193378.122966196,,,1785687.023850541,6640675.82787795,90699.4736036139,,,,,2435.32694000995,,,-14217.0437578959,,1560847.1096053
2003-03-31,13493.0276405957,3025860.81313885,443821.8799050572,786215.683741051,3582102.65016653,-165536.41227365,2398336.29838061,428880.820029861,3311978.81876651,3,9,,,,35801.563960901,17900.7819804505,,40742.3615098963,,,,,208988.940926024,167698.116019159,38.0,,,512274.312813445,6464.17127071823,708219.402013706,74244.5618467899,1183766.35178592,,1183766.35178592,512274.312813445,7174.34152597527,-316263.403966157,,151253.548868726,310866.192909919,193378.122966196,,,1785687.023850541,6640675.82787795,90699.4736036139,,,,,2435.32694000995,,,-14217.0437578959,,1560847.1096053
2003-04-09,2574.01140355929,2804742.92576168,447949.4845360828,324039.435581409,3923865.88377585,-546762.922306053,2710720.009215,394681.748545758,2567290.37378333,3,9,,,,824970.654840754,412485.327420377,,79937.3541438692,50836.725220296,,50836.725220296,,208988.940926024,167698.116019159,58.0,,,51122.7264873582,6464.17127071823,1744822.23002937,176891.783677936,800589.046823706,,1213074.37424408,51122.7264873582,11583.0513160168,18518.5820422738,,12798.5567010309,894182.961469792,686617.541899441,,,501360.221159938,6748199.89633128,44473.1970281633,,,,,2435.32694000995,,,-41112.6821401831,,2330838.82623971
