datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2000-03-31,,45561675.7176105,,15986552.8833721,1558034910.78355,-145332.298939747,351776829.583657,18384535.8158779,62282156.7106284,1,1,,,,2182673131.62659,1090428238.94492,,13879234.5487458,,,,12469656.5813292,,,322,4432635.11766227,,,26239746.5735712,,145332.298939747,10609257.8226015,57406258.0811999,944659.943108353,1205095422.808382,26239746.5735712,1780320.6620119,35170416.3434187,,36587406.2580812,58859581.0705974,-24052495.4745281,,,23834497.02611839,159422265.321955,,138065.683992759,10035195.2417895,,10260460.3051461,217998.44840962,10260460.3051461,,-54572278.2518748,,3255443.49625032
2000-06-30,,45561675.7176105,,15986552.8833721,1558034910.78355,-145332.298939747,351776829.583657,18384535.8158779,62282156.7106284,1,1,,,,2182673131.62659,1090428238.94492,,13879234.5487458,,,,12469656.5813292,,,322,4432635.11766227,,,26239746.5735712,,145332.298939747,10609257.8226015,57406258.0811999,944659.943108353,1205095422.808382,26239746.5735712,1780320.6620119,35170416.3434187,,36587406.2580812,58859581.0705974,-24052495.4745281,,,23834497.02611839,159422265.321955,,138065.683992759,10035195.2417895,,10260460.3051461,217998.44840962,10260460.3051461,,-54572278.2518748,,3255443.49625032
2000-11-29,,45561675.7176105,,15986552.8833721,1558034910.78355,-145332.298939747,351776829.583657,18384535.8158779,62282156.7106284,1,3,,,,2182673131.62659,1090428238.94492,,13879234.5487458,,,,12469656.5813292,,,322,4432635.11766227,,,26239746.5735712,,145332.298939747,10609257.8226015,57406258.0811999,944659.943108353,1205095422.808382,26239746.5735712,1780320.6620119,35170416.3434187,,36587406.2580812,58859581.0705974,-24052495.4745281,,,23834497.02611839,159422265.321955,,138065.683992759,10035195.2417895,,10260460.3051461,217998.44840962,10260460.3051461,,-54572278.2518748,,3255443.49625032
2001-02-21,,89432875.0531237,,15201457.7135572,1529593406.28984,-71034.8491287718,365616368.465788,29337392.6901827,62297562.6859328,1,4,,,,2054540941.35147,1026098395.66511,,13212481.9379515,,,,15519906.9422014,,,251,5114509.13727157,,,33102239.6940076,,71034.8491287718,22660116.8720782,69543117.2970676,426209.094772631,1162485305.9923458,33102239.6940076,1065522.73693158,32960169.9957501,,46314721.6319592,83821121.9719507,-3125533.36166596,,,57822367.19082019,159047027.19932,142069.698257544,1349662.13344666,7671763.70590735,,12999377.3905652,5327613.68465788,12999377.3905652,,-56188565.6608585,,3054498.51253719
2001-05-30,,89432875.0531237,,15201457.7135572,1529593406.28984,-71034.8491287718,365616368.465788,29337392.6901827,62297562.6859328,2,5,,,,2054540941.35147,1026098395.66511,,13212481.9379515,,,,15519906.9422014,,,251,5114509.13727157,,,33102239.6940076,,71034.8491287718,22660116.8720782,69543117.2970676,426209.094772631,1162485305.9923458,33102239.6940076,1065522.73693158,32960169.9957501,,46314721.6319592,83821121.9719507,-3125533.36166596,,,57822367.19082019,159047027.19932,142069.698257544,1349662.13344666,7671763.70590735,,12999377.3905652,5327613.68465788,12999377.3905652,,-56188565.6608585,,3054498.51253719
2001-08-29,,89432875.0531237,,15201457.7135572,1529593406.28984,-71034.8491287718,365616368.465788,29337392.6901827,62297562.6859328,2,6,,,,2054540941.35147,1026098395.66511,,13212481.9379515,,,,15519906.9422014,,,251,5114509.13727157,,,33102239.6940076,,71034.8491287718,22660116.8720782,69543117.2970676,426209.094772631,1162485305.9923458,33102239.6940076,1065522.73693158,32960169.9957501,,46314721.6319592,83821121.9719507,-3125533.36166596,,,57822367.19082019,159047027.19932,142069.698257544,1349662.13344666,7671763.70590735,,12999377.3905652,5327613.68465788,12999377.3905652,,-56188565.6608585,,3054498.51253719
2001-11-29,,89432875.0531237,,15201457.7135572,1529593406.28984,-71034.8491287718,365616368.465788,29337392.6901827,62297562.6859328,2,7,,,,2054540941.35147,1026098395.66511,,13212481.9379515,,,,15519906.9422014,,,251,5114509.13727157,,,33102239.6940076,,71034.8491287718,22660116.8720782,69543117.2970676,426209.094772631,1162485305.9923458,33102239.6940076,1065522.73693158,32960169.9957501,,46314721.6319592,83821121.9719507,-3125533.36166596,,,57822367.19082019,159047027.19932,142069.698257544,1349662.13344666,7671763.70590735,,12999377.3905652,5327613.68465788,12999377.3905652,,-56188565.6608585,,3054498.51253719
2002-02-22,,73125627.8473259,,15928354.5806056,1555120800.31392,-394917.882163776,360560026.415528,13558847.287623,53643012.3272463,2,8,,,,2071739209.83117,1034882310.21018,,11847536.4649133,,,,16434836.7644807,,,178,7371800.46705716,,,34818593.2774396,,71034.8491287718,51865881.8575093,96952340.0712071,1250573.29351863,1193178561.3108268,34818593.2774396,1316392.94054592,76745708.4338272,,46337031.5072164,130059622.525937,48772358.4472264,,,55551782.0910379,136641587.228667,-65819.647027296,1349662.13344666,1316392.94054592,,11518438.2297768,10202045.2892309,11518438.2297768,,-49035637.0353356,,3159343.05731021
2002-03-31,,73125627.8473259,,15928354.5806056,1555120800.31392,-394917.882163776,360560026.415528,13558847.287623,53643012.3272463,3,9,,,,2071739209.83117,1034882310.21018,,11847536.4649133,,,,16434836.7644807,,,178,7371800.46705716,,,34818593.2774396,,71034.8491287718,51865881.8575093,96952340.0712071,1250573.29351863,1193178561.3108268,34818593.2774396,1316392.94054592,76745708.4338272,,46337031.5072164,130059622.525937,48772358.4472264,,,55551782.0910379,136641587.228667,-65819.647027296,1349662.13344666,1316392.94054592,,11518438.2297768,10202045.2892309,11518438.2297768,,-49035637.0353356,,3159343.05731021
2002-08-08,,73125627.8473259,,15928354.5806056,1555120800.31392,-394917.882163776,360560026.415528,13558847.287623,53643012.3272463,3,10,,,,2071739209.83117,1034882310.21018,,11847536.4649133,,,,16434836.7644807,,,178,7371800.46705716,,,34818593.2774396,,71034.8491287718,51865881.8575093,96952340.0712071,1250573.29351863,1193178561.3108268,34818593.2774396,1316392.94054592,76745708.4338272,,46337031.5072164,130059622.525937,48772358.4472264,,,55551782.0910379,136641587.228667,-65819.647027296,1349662.13344666,1316392.94054592,,11518438.2297768,10202045.2892309,11518438.2297768,,-49035637.0353356,,3159343.05731021
2002-10-31,,73125627.8473259,,15928354.5806056,1555120800.31392,-394917.882163776,360560026.415528,13558847.287623,53643012.3272463,3,11,,,,2071739209.83117,1034882310.21018,,11847536.4649133,,,,16434836.7644807,,,178,7371800.46705716,,,34818593.2774396,,71034.8491287718,51865881.8575093,96952340.0712071,1250573.29351863,1193178561.3108268,34818593.2774396,1316392.94054592,76745708.4338272,,46337031.5072164,130059622.525937,48772358.4472264,,,55551782.0910379,136641587.228667,-65819.647027296,1349662.13344666,1316392.94054592,,11518438.2297768,10202045.2892309,11518438.2297768,,-49035637.0353356,,3159343.05731021
