datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2003-12-31,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,,,,,,,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,,,,,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,6,23,,,,,,,,,,,,6765055.22,-8801514.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-07,,,,,,,,,,6,23,,,,,,,,,,,,6765055.22,-8801514.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,,,,,,,,7,26,,,,,,,,,,,,405278280.0,394445370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,,8341837890.0,-40553730.0,2122955580.0,,,9,36,,,,117155220.0,58577610.0,,11586780.0,,,,96556500.0,405278280.0,394445370.0,1827.0,,49565670.0,52784220.0,610237080.0,,236241570.0,,,6218882310.0,52784220.0,,381720030.0,,45703410.0,,,,,,,-4505970.0,,1287420.0,,-7080810.0,,-7080810.0,,,,324429840.0
2012-12-30,,,,,8341837890.0,-40553730.0,2122955580.0,,,10,37,,,,117155220.0,58577610.0,,11586780.0,,,,96556500.0,405278280.0,394445370.0,1827.0,,49565670.0,52784220.0,610237080.0,,236241570.0,,,6218882310.0,52784220.0,,381720030.0,,45703410.0,,,,,,,-4505970.0,,1287420.0,,-7080810.0,,-7080810.0,,,,324429840.0
2013-03-30,,,,,8640129350.0,-23998650.0,2161109200.0,,,10,38,,,,113224400.0,56612200.0,,11691650.0,,,,96609950.0,405278280.0,394445370.0,2077.0,,49228000.0,214757150.0,590736000.0,,254754900.0,,,6479020150.0,214757150.0,,347672750.0,,208603650.0,,,,,,,-4505970.0,,4922800.0,,-6153500.0,,-6153500.0,,,,360595100.0
2013-08-09,,,,,8640129350.0,-23998650.0,2161109200.0,,,10,39,,,,113224400.0,56612200.0,,11691650.0,,,,96609950.0,405278280.0,394445370.0,2077.0,,49228000.0,214757150.0,590736000.0,,254754900.0,,,6479020150.0,214757150.0,,347672750.0,,208603650.0,,,,,,,-4505970.0,,4922800.0,,-6153500.0,,-6153500.0,,,,360595100.0
2013-09-30,,,,,8640129350.0,-23998650.0,2161109200.0,,,10,40,,,,113224400.0,56612200.0,,11691650.0,,,,96609950.0,235502040.0,223473710.0,2077.0,,49228000.0,214757150.0,590736000.0,,254754900.0,,,6479020150.0,214757150.0,,347672750.0,,208603650.0,,,,,,,-4505970.0,,4922800.0,,-6153500.0,,-6153500.0,,,,360595100.0
2013-11-11,,,,,8640129350.0,-23998650.0,2161109200.0,,,10,40,,,,113224400.0,56612200.0,,11691650.0,,,,96609950.0,235502040.0,223473710.0,2077.0,,49228000.0,214757150.0,590736000.0,,254754900.0,,,6479020150.0,214757150.0,,347672750.0,,208603650.0,,,,,,,-4505970.0,,4922800.0,,-6153500.0,,-6153500.0,,,,360595100.0
2013-12-30,,,,,8640129350.0,-23998650.0,2161109200.0,,,11,41,,,,113224400.0,56612200.0,,11691650.0,,,,96609950.0,235502040.0,223473710.0,2077.0,,49228000.0,214757150.0,590736000.0,,254754900.0,,,6479020150.0,214757150.0,,347672750.0,,208603650.0,,,,,,,-4505970.0,,4922800.0,,-6153500.0,,-6153500.0,,,,360595100.0
2013-12-31,,,,,8640129350.0,-23998650.0,2161109200.0,,,11,41,,,,113224400.0,56612200.0,,11691650.0,,,,96609950.0,235502040.0,223473710.0,2077.0,,49228000.0,214757150.0,590736000.0,,254754900.0,,,6479020150.0,214757150.0,,347672750.0,,208603650.0,,,,,,,-4505970.0,,4922800.0,,-6153500.0,,-6153500.0,,,,360595100.0
2014-03-30,,,,,8814921940.0,-39864660.0,2284969830.0,,,11,42,,,,112345860.0,56172930.0,,13288220.0,,,,100265660.0,235502040.0,223473710.0,2259.0,,49228000.0,263348360.0,582571200.0,,248852120.0,,,6529952110.0,263348360.0,,469315770.0,,260932320.0,,,,,,,-4505970.0,,-7248120.0,,-2416040.0,1812030.0,-2416040.0,,,,399250610.0
