datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2000-03-31,,14677304.4,247898.2,1792161.8,17407893.8,-707839.0,14251364.6,9673593.6,5187934.4,1,1,,,,36473.8,,,573689.6,,,,,,,,,,1060213.0,-7227994.4,6486154.4,2049951.2,,2729971.2,426558.0,3156529.2,-7227994.4,-59347.20000000001,-1110287.2,,-7227994.4,2200792.0,1297601.8,,,2888848.6,7179156.6,16490485.0,-1415678.0,,,,,,,-2894412.4,1651830.4,3123146.4
2000-06-30,,14677304.4,247898.2,1792161.8,17407893.8,-707839.0,14251364.6,9673593.6,5187934.4,1,1,,,,36473.8,,,573689.6,,,,,,,,,,1060213.0,-7227994.4,6486154.4,2049951.2,,2729971.2,426558.0,3156529.2,-7227994.4,-59347.20000000001,-1110287.2,,-7227994.4,2200792.0,1297601.8,,,2888848.6,7179156.6,16490485.0,-1415678.0,,,,,,,-2894412.4,1651830.4,3123146.4
2000-09-30,,14677304.4,247898.2,1792161.8,17407893.8,-707839.0,14251364.6,9673593.6,5187934.4,1,3,,,,36473.8,,,573689.6,,,,,,,,,,1060213.0,-7227994.4,6486154.4,2049951.2,,2729971.2,426558.0,3156529.2,-7227994.4,-59347.20000000001,-1110287.2,,-7227994.4,2200792.0,1297601.8,,,2888848.6,7179156.6,16490485.0,-1415678.0,,,,,,,-2894412.4,1651830.4,3123146.4
2000-12-31,,14677304.4,247898.2,1792161.8,17407893.8,-707839.0,14251364.6,9673593.6,5187934.4,1,4,,,,36473.8,,,573689.6,,,,,,,,,,1060213.0,-7227994.4,6486154.4,2049951.2,,2729971.2,426558.0,3156529.2,-7227994.4,-59347.20000000001,-1110287.2,,-7227994.4,2200792.0,1297601.8,,,2888848.6,7179156.6,16490485.0,-1415678.0,,,,,,,-2894412.4,1651830.4,3123146.4
2001-05-20,,9981899.4,211939.86,1344514.38,12547909.44,-377079.12,9755250.78,1784440.02,7722099.0,2,5,,,,54823.56,,,735438.0,,,,,,,100.0,,,820347.66,-5657523.96,5084550.9,4025520.18,,2322646.92,470011.74,2792658.66,-5657523.96,259409.04,-8288386.26,,-5657523.96,2757223.92,1371257.58,,,4079675.16,9963847.74,16490485.0,-298186.68,,,,,,,-2894412.4,2077946.64,6072712.14
2001-08-19,,9981899.4,211939.86,1344514.38,12547909.44,-377079.12,9755250.78,1784440.02,7722099.0,2,6,,,,54823.56,,,735438.0,,,,,,,100.0,,,820347.66,-5657523.96,5084550.9,4025520.18,,2322646.92,470011.74,2792658.66,-5657523.96,259409.04,-8288386.26,,-5657523.96,2757223.92,1371257.58,,,4079675.16,9963847.74,16490485.0,-298186.68,,,,,,,-2894412.4,2077946.64,6072712.14
2001-11-25,,9981899.4,211939.86,1344514.38,12547909.44,-377079.12,9755250.78,1784440.02,7722099.0,2,7,,,,54823.56,,,735438.0,,,,,,,100.0,,,820347.66,-5657523.96,5084550.9,4025520.18,,2322646.92,470011.74,2792658.66,-5657523.96,259409.04,-8288386.26,,-5657523.96,2757223.92,1371257.58,,,4079675.16,9963847.74,16490485.0,-298186.68,,,,,,,-2894412.4,2077946.64,6072712.14
2002-03-24,,5734813.69,224881.17,423629.36,7521484.27,-132728.03,6280167.72,1355476.41,3388347.17,2,8,,,,54823.56,,,965544.84,,,,,,,100.0,,,609998.77,-3754208.89,3738391.56,3019734.61,,929783.92,311532.63,1241316.55,-3754208.89,-103844.21,-209063.84,,-3754208.89,2655248.31,768859.78,,,1270888.08,5204589.28,16490485.0,-306718.66,,,,,,,-2894412.4,1516400.55,3950206.24
2002-06-10,,5734813.69,224881.17,423629.36,7521484.27,-132728.03,6280167.72,1355476.41,3388347.17,3,9,,,,54823.56,,,965544.84,,,,,,,100.0,,,609998.77,-3754208.89,3738391.56,3019734.61,,929783.92,311532.63,1241316.55,-3754208.89,-103844.21,-209063.84,,-3754208.89,2655248.31,768859.78,,,1270888.08,5204589.28,16490485.0,-306718.66,,,,,,,-2894412.4,1516400.55,3950206.24
2002-11-05,,5734813.69,224881.17,423629.36,7521484.27,-132728.03,6280167.72,1355476.41,3388347.17,3,11,,,,54823.56,,,965544.84,,,,,,,100.0,,,609998.77,-3754208.89,3738391.56,3019734.61,,929783.92,311532.63,1241316.55,-3754208.89,-103844.21,-209063.84,,-3754208.89,2655248.31,768859.78,,,1270888.08,5204589.28,16490485.0,-306718.66,,,,,,,-2894412.4,1516400.55,3950206.24
2002-11-21,,5734813.69,224881.17,423629.36,7521484.27,-132728.03,6280167.72,1355476.41,3388347.17,3,11,,,,54823.56,,,965544.84,,,,,,,100.0,,,609998.77,-3754208.89,3738391.56,3019734.61,,929783.92,311532.63,1241316.55,-3754208.89,-103844.21,-209063.84,,-3754208.89,2655248.31,768859.78,,,1270888.08,5204589.28,16490485.0,-306718.66,,,,,,,-2894412.4,1516400.55,3950206.24
2002-12-31,,5734813.69,224881.17,423629.36,7521484.27,-132728.03,6280167.72,1355476.41,3388347.17,3,12,,,,54823.56,,,965544.84,,,,,,-3609386.92,100.0,,,609998.77,-3754208.89,3738391.56,3019734.61,,929783.92,311532.63,1241316.55,-3754208.89,-103844.21,-209063.84,,-3754208.89,2655248.31,768859.78,,,1270888.08,5204589.28,16490485.0,-306718.66,,,,,,,-2894412.4,1516400.55,3950206.24
2003-03-16,,4402217.16,158906.88,502791.3,5849138.79,-28553.58,4876454.88,1564239.6,2348221.59,3,12,,,,54823.56,,,283052.88,,,,,,-3609386.92,77.0,,,550587.51,-836744.04,3707620.29,2126620.98,,737427.24,235256.67,972683.91,-836744.04,-180011.7,598383.72,,-836744.04,2380499.55,333332.01,,,659215.26,4079437.56,16490485.0,-306718.66,,,,,,,-2894412.4,382369.68,1855361.97
2003-03-31,,4402217.16,158906.88,502791.3,5849138.79,-28553.58,4876454.88,1564239.6,2348221.59,4,13,,,,54823.56,,,283052.88,,,,,,-691527.99,77.0,,,550587.51,-836744.04,3707620.29,2126620.98,,737427.24,235256.67,972683.91,-836744.04,-180011.7,598383.72,,-836744.04,2380499.55,333332.01,,,659215.26,4079437.56,16490485.0,-306718.66,,,,,,,-2894412.4,382369.68,1855361.97
2003-05-11,,4402217.16,158906.88,502791.3,5849138.79,-28553.58,4876454.88,1564239.6,2348221.59,4,13,,,,54823.56,,,283052.88,,,,,,-691527.99,77.0,,,550587.51,-836744.04,3707620.29,2126620.98,,737427.24,235256.67,972683.91,-836744.04,-180011.7,598383.72,,-836744.04,2380499.55,333332.01,,,659215.26,4079437.56,16490485.0,-306718.66,,,,,,,-2894412.4,382369.68,1855361.97
2003-06-30,,4402217.16,158906.88,502791.3,5849138.79,-28553.58,4876454.88,1564239.6,2348221.59,4,13,,,,54823.56,,,283052.88,,,,,,-691527.99,77.0,,,550587.51,-836744.04,3707620.29,2126620.98,,737427.24,235256.67,972683.91,-836744.04,-180011.7,598383.72,,-836744.04,2380499.55,333332.01,,,659215.26,4079437.56,16490485.0,-306718.66,,,,,,,-2894412.4,382369.68,1855361.97
2003-08-14,,4402217.16,158906.88,502791.3,5849138.79,-28553.58,4876454.88,1564239.6,2348221.59,4,14,,,,54823.56,,,283052.88,,,,,,-691527.99,77.0,,,550587.51,-836744.04,3707620.29,2126620.98,,737427.24,235256.67,972683.91,-836744.04,-180011.7,598383.72,,-836744.04,2380499.55,333332.01,,,659215.26,4079437.56,16490485.0,-306718.66,,,,,,,-2894412.4,382369.68,1855361.97
2003-09-30,,4402217.16,158906.88,502791.3,5849138.79,-28553.58,4876454.88,1564239.6,2348221.59,4,15,,,,54823.56,,,283052.88,,,,,,-691527.99,77.0,,,550587.51,-836744.04,3707620.29,2126620.98,,737427.24,235256.67,972683.91,-836744.04,-180011.7,598383.72,,-836744.04,2380499.55,333332.01,,,659215.26,4079437.56,16490485.0,-306718.66,,,,,,,-2894412.4,382369.68,1855361.97
2003-11-20,,4402217.16,158906.88,502791.3,5849138.79,-28553.58,4876454.88,1564239.6,2348221.59,4,15,,,,54823.56,,,283052.88,,,,,,-691527.99,77.0,,,550587.51,-836744.04,3707620.29,2126620.98,,737427.24,235256.67,972683.91,-836744.04,-180011.7,598383.72,,-836744.04,2380499.55,333332.01,,,659215.26,4079437.56,16490485.0,-306718.66,,,,,,,-2894412.4,382369.68,1855361.97
