datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2001-06-30,,9030157.0137278,644.422047392472,329165.490366043,10530083.6604136,,9436944.17909266,7723800.13561973,746903.421001554,1,1,,,,,,,,,,,,,,30,869938.267301079,,,-1364009.02884063,201622.209469072,,30919.6596033354,360085.149969379,733054.33135158,1093139.48132096,-1364009.02884063,,,,-1368839.98942856,1316663.22133132,1057388.86112969,,,1306356.248174494,1110531.94733123,,-4831.19870282188,,,,,,,,,694726.65290432
2001-09-30,,9030157.0137278,644.422047392472,329165.490366043,10530083.6604136,,9436944.17909266,7723800.13561973,746903.421001554,1,2,,,,,,,,,,,,,,30,869938.267301079,,,-1364009.02884063,201622.209469072,,30919.6596033354,360085.149969379,733054.33135158,1093139.48132096,-1364009.02884063,,,,-1368839.98942856,1316663.22133132,1057388.86112969,,,1306356.248174494,1110531.94733123,,-4831.19870282188,,,,,,,,,694726.65290432
2001-12-31,,9030157.0137278,644.422047392472,329165.490366043,10530083.6604136,,9436944.17909266,7723800.13561973,746903.421001554,1,3,,,,,,,,,,,,,,30,869938.267301079,,,-1364009.02884063,201622.209469072,,30919.6596033354,360085.149969379,733054.33135158,1093139.48132096,-1364009.02884063,,,,-1368839.98942856,1316663.22133132,1057388.86112969,,,1306356.248174494,1110531.94733123,,-4831.19870282188,,,,,,,,,694726.65290432
2002-03-31,,9030157.0137278,644.422047392472,329165.490366043,10530083.6604136,,9436944.17909266,7723800.13561973,746903.421001554,1,4,,,,,,,,,,,,,,30,869938.267301079,,,-1364009.02884063,201622.209469072,,30919.6596033354,360085.149969379,733054.33135158,1093139.48132096,-1364009.02884063,,,,-1368839.98942856,1316663.22133132,1057388.86112969,,,1306356.248174494,1110531.94733123,,-4831.19870282188,,,,,,,,,694726.65290432
2002-09-06,,6836746.96595999,4286.36173414419,541306.253283352,8329013.18683276,,6672028.20789073,4848487.45870767,1617183.04855354,2,5,,,,11634.4104212485,,,364340.747402256,,,,,,,66,849311.960751142,,23268.820842497,-2514257.32577086,205133.02584832898,7960.38607769636,138388.250273798,691328.913978399,1058731.34833362,1750060.2623120183,-2514257.32577086,,-2387503.48591832,,-2579777.42656421,1642288.88156782,1184260.51340498,,,1980299.1211746149,1045872.26313118,48374.6538567702,-4831.19870282188,,,,,,,,,1222837.76901228
2002-09-30,,6836746.96595999,4286.36173414419,541306.253283352,8329013.18683276,,6672028.20789073,4848487.45870767,1617183.04855354,2,6,,,,11634.4104212485,,,364340.747402256,,,,,,,66,849311.960751142,,23268.820842497,-2514257.32577086,205133.02584832898,7960.38607769636,138388.250273798,691328.913978399,1058731.34833362,1750060.2623120183,-2514257.32577086,,-2387503.48591832,,-2579777.42656421,1642288.88156782,1184260.51340498,,,1980299.1211746149,1045872.26313118,48374.6538567702,-4831.19870282188,,,,,,,,,1222837.76901228
2002-12-31,,6836746.96595999,4286.36173414419,541306.253283352,8329013.18683276,,6672028.20789073,4848487.45870767,1617183.04855354,2,7,,,,11634.4104212485,,,364340.747402256,,,,,,-2935860.63638939,66,849311.960751142,,23268.820842497,-2514257.32577086,205133.02584832898,7960.38607769636,138388.250273798,691328.913978399,1058731.34833362,1750060.2623120183,-2514257.32577086,,-2387503.48591832,,-2579777.42656421,1642288.88156782,1184260.51340498,,,1980299.1211746149,1045872.26313118,48374.6538567702,-4831.19870282188,,,,,,,,,1222837.76901228
2003-03-31,,6836746.96595999,4286.36173414419,541306.253283352,8329013.18683276,,6672028.20789073,4848487.45870767,1617183.04855354,2,8,,,,11634.4104212485,,,364340.747402256,,,,,,-2935860.63638939,66,849311.960751142,,23268.820842497,-2514257.32577086,205133.02584832898,7960.38607769636,138388.250273798,691328.913978399,1058731.34833362,1750060.2623120183,-2514257.32577086,,-2387503.48591832,,-2579777.42656421,1642288.88156782,1184260.51340498,,,1980299.1211746149,1045872.26313118,48374.6538567702,-4831.19870282188,,,,,,,,,1222837.76901228
2003-04-17,,4287658.88909881,5863.6878896656,139425.467598715,5571806.53693557,132258.737955791,4816042.32004534,3202876.62951067,963599.376535046,2,8,,,,11634.4104212485,,,310775.458152277,,,,,,-2935860.63638939,47,903007.935008502,,23268.820842497,-2974192.80181372,108060.26353246669,7960.38607769636,196759.304742112,336184.772340828,419579.444549405,755764.216890232,-2974192.80181372,,-2212564.89703382,,-3002208.19950878,1783864.1602116,1086736.82221802,,,1084782.259588135,520565.180426979,283411.581333837,-1954.56262988853,,,,,,,,,1532377.10183261
2003-05-15,,4287658.88909881,5863.6878896656,139425.467598715,5571806.53693557,132258.737955791,4816042.32004534,3202876.62951067,963599.376535046,2,8,,,,11634.4104212485,,,310775.458152277,,,,,,-2935860.63638939,47,903007.935008502,,23268.820842497,-2974192.80181372,108060.26353246669,7960.38607769636,196759.304742112,336184.772340828,419579.444549405,755764.216890232,-2974192.80181372,,-2212564.89703382,,-3002208.19950878,1783864.1602116,1086736.82221802,,,1084782.259588135,520565.180426979,283411.581333837,-1954.56262988853,,,,,,,,,1532377.10183261
