datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatbq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2000-03-31,79753995.9592758,630481713.742424,437637991.52240205,189126146.654518,1819317318.06838,270185457.354514,890738942.281028,64317975.6764252,1182424133.42313,1,1,,,,885583806.2037001,428273031.731569,,149545477.161985,3024509.76508339,,3024509.76508339,13190291.1698293,,,18921,,,-4102067.90001188,86736082.8744603,4202476.7262212,241483227.033237,162449235.827754,382146196.569346,102823536.02979,913242764.3307056,86736082.8744603,6705350.394168701,349990882.224775,,84458516.8165432,1725192614.98237,1043323623.18266,,,244926515.073486,1835277423.44412,1234293.86364537,-5904528.78025591,,,,69073925.4446777,,,34391247.4745474,,155800212.336093
2000-06-30,79753995.9592758,630481713.742424,437637991.52240205,189126146.654518,1819317318.06838,270185457.354514,890738942.281028,64317975.6764252,1182424133.42313,1,1,,,,885583806.2037001,428273031.731569,,149545477.161985,3024509.76508339,,3024509.76508339,13190291.1698293,,,18921,,,-4102067.90001188,86736082.8744603,4202476.7262212,241483227.033237,162449235.827754,382146196.569346,102823536.02979,913242764.3307056,86736082.8744603,6705350.394168701,349990882.224775,,84458516.8165432,1725192614.98237,1043323623.18266,,,244926515.073486,1835277423.44412,1234293.86364537,-5904528.78025591,,,,69073925.4446777,,,34391247.4745474,,155800212.336093
2000-09-30,79753995.9592758,630481713.742424,437637991.52240205,189126146.654518,1819317318.06838,270185457.354514,890738942.281028,64317975.6764252,1182424133.42313,1,3,,,,885583806.2037001,428273031.731569,,149545477.161985,3024509.76508339,,3024509.76508339,13190291.1698293,,,18921,,,-4102067.90001188,86736082.8744603,4202476.7262212,241483227.033237,162449235.827754,382146196.569346,102823536.02979,913242764.3307056,86736082.8744603,6705350.394168701,349990882.224775,,84458516.8165432,1725192614.98237,1043323623.18266,,,244926515.073486,1835277423.44412,1234293.86364537,-5904528.78025591,,,,69073925.4446777,,,34391247.4745474,,155800212.336093
2001-02-14,98678028.5510858,756730690.210039,529151675.32929873,222947271.626914,2219780805.41118,180414254.182983,904006320.897116,50613576.7176931,1903606015.02314,1,4,,,,1492444785.902456,679878502.171591,,142039333.072268,6504909.71876112,,6504909.71876112,12852730.509078,,,16557,,,-7428402.20719117,48173938.0562478,-15556564.186543249,336636813.385546,166292911.569954,523598819.722321,98797035.3150587,1302274357.208969,48173938.0562478,-1887447.2766109016,117521559.558562,,53907683.9444642,1802490727.94589,1054580819.08152,,,270802271.555714,2473588911.07156,2956128.01708793,-1104382.76966892,,,,63142608.8287647,,,35237902.8123888,,151581295.407618
2001-03-31,98678028.5510858,756730690.210039,529151675.32929873,222947271.626914,2219780805.41118,180414254.182983,904006320.897116,50613576.7176931,1903606015.02314,2,5,,,,1492444785.902456,679878502.171591,,142039333.072268,6504909.71876112,,6504909.71876112,12852730.509078,,,16557,,,-7428402.20719117,48173938.0562478,-15556564.186543249,336636813.385546,166292911.569954,523598819.722321,98797035.3150587,1302274357.208969,48173938.0562478,-1887447.2766109016,117521559.558562,,53907683.9444642,1802490727.94589,1054580819.08152,,,270802271.555714,2473588911.07156,2956128.01708793,-1104382.76966892,,,,63142608.8287647,,,35237902.8123888,,151581295.407618
2001-06-30,98678028.5510858,756730690.210039,529151675.32929873,222947271.626914,2219780805.41118,180414254.182983,904006320.897116,50613576.7176931,1903606015.02314,2,5,,,,1492444785.902456,679878502.171591,,142039333.072268,6504909.71876112,,6504909.71876112,12852730.509078,,,16557,,,-7428402.20719117,48173938.0562478,-15556564.186543249,336636813.385546,166292911.569954,523598819.722321,98797035.3150587,1302274357.208969,48173938.0562478,-1887447.2766109016,117521559.558562,,53907683.9444642,1802490727.94589,1054580819.08152,,,270802271.555714,2473588911.07156,2956128.01708793,-1104382.76966892,,,,63142608.8287647,,,35237902.8123888,,151581295.407618
2001-09-30,98678028.5510858,756730690.210039,529151675.32929873,222947271.626914,2219780805.41118,180414254.182983,904006320.897116,50613576.7176931,1903606015.02314,2,7,,,,1492444785.902456,679878502.171591,,142039333.072268,6504909.71876112,,6504909.71876112,12852730.509078,,,16557,,,-7428402.20719117,48173938.0562478,-15556564.186543249,336636813.385546,166292911.569954,523598819.722321,98797035.3150587,1302274357.208969,48173938.0562478,-1887447.2766109016,117521559.558562,,53907683.9444642,1802490727.94589,1054580819.08152,,,270802271.555714,2473588911.07156,2956128.01708793,-1104382.76966892,,,,63142608.8287647,,,35237902.8123888,,151581295.407618
2002-03-06,18252993.61803,934832660.916816,147466030.7428614,227384950.038292,2529642207.86988,171986437.256118,920627528.208308,179871489.734145,2388130093.97907,2,8,,,,1454827293.752963,565790134.823675,,189780472.666934,20382258.7432989,,20382258.7432989,13492869.6984063,,,14253,,,2788860.8001167,3112388.716677,58267628.569344714,325950613.981985,200256256.44579,756255282.848912,101221602.421502,1423267020.094085,3112388.716677,-2683526.1296087,179099035.483753,,2919275.15407899,2226102799.02265,1225869847.56209,,,408996969.804165,2984840970.53353,-3558807.08216331,-3180103.86200357,,,,59471453.3751504,,,50859090.0769483,,188867572.189198
2002-05-22,18252993.61803,934832660.916816,147466030.7428614,227384950.038292,2529642207.86988,171986437.256118,920627528.208308,179871489.734145,2388130093.97907,3,9,,,,1454827293.752963,565790134.823675,,189780472.666934,20382258.7432989,,20382258.7432989,13492869.6984063,,,14253,,,2788860.8001167,3112388.716677,58267628.569344714,325950613.981985,200256256.44579,756255282.848912,101221602.421502,1423267020.094085,3112388.716677,-2683526.1296087,179099035.483753,,2919275.15407899,2226102799.02265,1225869847.56209,,,408996969.804165,2984840970.53353,-3558807.08216331,-3180103.86200357,,,,59471453.3751504,,,50859090.0769483,,188867572.189198
2002-08-14,18252993.61803,934832660.916816,147466030.7428614,227384950.038292,2529642207.86988,171986437.256118,920627528.208308,179871489.734145,2388130093.97907,3,10,,,,1454827293.752963,565790134.823675,,189780472.666934,20382258.7432989,,20382258.7432989,13492869.6984063,,,14253,,,2788860.8001167,3112388.716677,58267628.569344714,325950613.981985,200256256.44579,756255282.848912,101221602.421502,1423267020.094085,3112388.716677,-2683526.1296087,179099035.483753,,2919275.15407899,2226102799.02265,1225869847.56209,,,408996969.804165,2984840970.53353,-3558807.08216331,-3180103.86200357,,,,59471453.3751504,,,50859090.0769483,,188867572.189198
